severity,score,threshold,N_retained,TP,FP,FN,FDR,FDR_lower95,FDR_upper95,precision,raw_solver_TP,raw_solver_FP,raw_solver_FN,filtered_TP,filtered_FP,filtered_FN,true_positive_retention,TP_retention,filter_induced_true_loss,filter_induced_true_loss_fraction,all_truth_recall,reportable_truth_recall,coverage
MODERATE,X_hat,0.05613848340995569,15,15,0,1735,0.0,0.0,0.20388330103584862,1.0,1694,1507,56,15,0,1735,0.00885478158205431,0.00885478158205431,1679,0.9911452184179457,0.008571428571428572,0.008571428571428572,0.004686035613870665
MODERATE,X_hat,0.05576921999383356,16,16,0,1734,0.0,0.0,0.1936076805344365,1.0,1694,1507,56,16,0,1734,0.009445100354191263,0.009445100354191263,1678,0.9905548996458088,0.009142857142857144,0.009142857142857144,0.00499843798812871
MODERATE,X_hat,0.055612802007998646,17,17,0,1733,0.0,0.0,0.1843181350088518,1.0,1694,1507,56,17,0,1733,0.010035419126328217,0.010035419126328217,1677,0.9899645808736718,0.009714285714285713,0.009714285714285713,0.005310840362386754
MODERATE,X_hat,0.05545019004001776,18,18,0,1732,0.0,0.0,0.17587922364665765,1.0,1694,1507,56,18,0,1732,0.010625737898465172,0.010625737898465172,1676,0.9893742621015348,0.010285714285714285,0.010285714285714285,0.005623242736644799
MODERATE,X_hat,0.05526981490698504,19,19,0,1731,0.0,0.0,0.16817922405261626,1.0,1694,1507,56,19,0,1731,0.011216056670602124,0.011216056670602124,1675,0.9887839433293979,0.010857142857142857,0.010857142857142857,0.005935645110902843
MODERATE,X_hat,0.05466037409125303,20,20,0,1730,0.0,0.0,0.16112515805281938,1.0,1694,1507,56,20,0,1730,0.011806375442739079,0.011806375442739079,1674,0.9881936245572609,0.011428571428571429,0.011428571428571429,0.006248047485160888
MODERATE,X_hat,0.054406072032845906,21,21,0,1729,0.0,0.0,0.154639018924847,1.0,1694,1507,56,21,0,1729,0.012396694214876033,0.012396694214876033,1673,0.987603305785124,0.012,0.012,0.006560449859418931
MODERATE,X_hat,0.05433912894878728,22,22,0,1728,0.0,0.0,0.14865487460862087,1.0,1694,1507,56,22,0,1728,0.012987012987012988,0.012987012987012988,1672,0.987012987012987,0.012571428571428572,0.012571428571428572,0.006872852233676976
MODERATE,X_hat,0.05407830448578205,23,23,0,1727,0.0,0.0,0.14311661845042686,1.0,1694,1507,56,23,0,1727,0.01357733175914994,0.01357733175914994,1671,0.98642266824085,0.013142857142857144,0.013142857142857144,0.00718525460793502
MODERATE,X_hat,0.053595707138624424,24,24,0,1726,0.0,1.3877787807814457e-17,0.13797620467498017,1.0,1694,1507,56,24,0,1726,0.014167650531286895,0.014167650531286895,1670,0.9858323494687131,0.013714285714285714,0.013714285714285714,0.007497656982193065
MODERATE,X_hat,0.053505570114110265,25,25,0,1725,0.0,1.3877787807814457e-17,0.13319225093904846,1.0,1694,1507,56,25,0,1725,0.01475796930342385,0.01475796930342385,1669,0.9852420306965761,0.014285714285714285,0.014285714285714285,0.007810059356451109
MODERATE,X_hat,0.053096232760319814,26,26,0,1724,0.0,0.0,0.1287289218592153,1.0,1694,1507,56,26,0,1724,0.015348288075560802,0.015348288075560802,1668,0.9846517119244392,0.014857142857142857,0.014857142857142857,0.008122461730709154
MODERATE,X_hat,0.05305378935396257,27,27,0,1723,0.0,0.0,0.12455502974186705,1.0,1694,1507,56,27,0,1723,0.015938606847697757,0.015938606847697757,1667,0.9840613931523022,0.015428571428571429,0.015428571428571429,0.008434864104967198
MODERATE,X_hat,0.0528613449232556,28,28,0,1722,0.0,1.3877787807814457e-17,0.12064330476584563,1.0,1694,1507,56,28,0,1722,0.01652892561983471,0.01652892561983471,1666,0.9834710743801653,0.016,0.016,0.008747266479225243
MODERATE,X_hat,0.052733050167385276,29,29,0,1721,0.0,0.0,0.11696979849974075,1.0,1694,1507,56,29,0,1721,0.017119244391971666,0.017119244391971666,1665,0.9828807556080283,0.01657142857142857,0.01657142857142857,0.009059668853483286
MODERATE,X_hat,0.0526341336433281,30,30,0,1720,0.0,0.0,0.11351339317396876,1.0,1694,1507,56,30,0,1720,0.01770956316410862,0.01770956316410862,1664,0.9822904368358913,0.017142857142857144,0.017142857142857144,0.00937207122774133
MODERATE,X_hat,0.052294012732979796,31,31,0,1719,0.0,0.0,0.11025539546043596,1.0,1694,1507,56,31,0,1719,0.01829988193624557,0.01829988193624557,1663,0.9817001180637545,0.017714285714285714,0.017714285714285714,0.009684473601999375
MODERATE,X_hat,0.05205154460267427,32,32,0,1718,0.0,0.0,0.1071791982550706,1.0,1694,1507,56,32,0,1718,0.018890200708382526,0.018890200708382526,1662,0.9811097992916175,0.018285714285714287,0.018285714285714287,0.00999687597625742
MODERATE,X_hat,0.051885589721260436,33,33,0,1717,0.0,0.0,0.10426999754245206,1.0,1694,1507,56,33,0,1717,0.01948051948051948,0.01948051948051948,1661,0.9805194805194806,0.018857142857142857,0.018857142857142857,0.010309278350515464
MODERATE,X_hat,0.051215622777163274,34,34,0,1716,0.0,0.0,0.10151455415332376,1.0,1694,1507,56,34,0,1716,0.020070838252656435,0.020070838252656435,1660,0.9799291617473436,0.019428571428571427,0.019428571428571427,0.010621680724773508
MODERATE,X_hat,0.050751899500965446,35,35,0,1715,0.0,6.938893903907228e-18,0.09890099232440402,1.0,1694,1507,56,35,0,1715,0.02066115702479339,0.02066115702479339,1659,0.9793388429752066,0.02,0.02,0.010934083099031553
MODERATE,X_hat,0.05030505038825965,36,36,0,1714,0.0,0.0,0.09641862859446367,1.0,1694,1507,56,36,0,1714,0.021251475796930343,0.021251475796930343,1658,0.9787485242030697,0.02057142857142857,0.02057142857142857,0.011246485473289597
MODERATE,X_hat,0.05017182588838668,37,37,0,1713,0.0,0.0,0.09405782583720251,1.0,1694,1507,56,37,0,1713,0.021841794569067298,0.021841794569067298,1657,0.9781582054309327,0.021142857142857144,0.021142857142857144,0.011558887847547642
MODERATE,X_hat,0.04968492893431822,38,38,0,1712,0.0,0.0,0.09180986822558396,1.0,1694,1507,56,38,0,1712,0.02243211334120425,0.02243211334120425,1656,0.9775678866587958,0.021714285714285714,0.021714285714285714,0.011871290221805686
MODERATE,X_hat,0.0495137148522135,39,39,0,1711,0.0,0.0,0.08966685370757144,1.0,1694,1507,56,39,0,1711,0.023022432113341203,0.023022432113341203,1655,0.9769775678866588,0.022285714285714287,0.022285714285714287,0.01218369259606373
MODERATE,X_hat,0.04936626325991775,40,40,0,1710,0.0,0.0,0.08762160119728664,1.0,1694,1507,56,40,0,1710,0.023612750885478158,0.023612750885478158,1654,0.9763872491145218,0.022857142857142857,0.022857142857142857,0.012496094970321775
MODERATE,X_hat,0.04891012698941073,41,41,0,1709,0.0,0.0,0.08566757018443186,1.0,1694,1507,56,41,0,1709,0.024203069657615112,0.024203069657615112,1653,0.9757969303423849,0.023428571428571427,0.023428571428571427,0.012808497344579818
MODERATE,X_hat,0.04862795822409744,42,42,0,1708,0.0,0.0,0.08379879086570391,1.0,1694,1507,56,42,0,1708,0.024793388429752067,0.024793388429752067,1652,0.9752066115702479,0.024,0.024,0.013120899718837863
MODERATE,X_hat,0.048519762982298376,43,43,0,1707,0.0,0.0,0.08200980322579117,1.0,1694,1507,56,43,0,1707,0.02538370720188902,0.02538370720188902,1651,0.974616292798111,0.02457142857142857,0.02457142857142857,0.013433302093095907
MODERATE,X_hat,0.04834716403883545,44,44,0,1706,0.0,0.0,0.08029560375848066,1.0,1694,1507,56,44,0,1706,0.025974025974025976,0.025974025974025976,1650,0.974025974025974,0.025142857142857144,0.025142857142857144,0.013745704467353952
MODERATE,X_hat,0.04733001923875761,45,45,0,1705,0.0,0.0,0.07865159873288836,1.0,1694,1507,56,45,0,1705,0.026564344746162927,0.026564344746162927,1649,0.973435655253837,0.025714285714285714,0.025714285714285714,0.014058106841611996
MODERATE,X_hat,0.047064812015365054,46,46,0,1704,0.0,0.0,0.07707356308558039,1.0,1694,1507,56,46,0,1704,0.02715466351829988,0.02715466351829988,1648,0.9728453364817001,0.026285714285714287,0.026285714285714287,0.01437050921587004
MODERATE,X_hat,0.04659382012021173,47,47,0,1703,0.0,0.0,0.07555760416399632,1.0,1694,1507,56,47,0,1703,0.027744982290436836,0.027744982290436836,1647,0.9722550177095631,0.026857142857142857,0.026857142857142857,0.014682911590128085
MODERATE,X_hat,0.04596826521210788,48,48,0,1702,0.0,6.938893903907228e-18,0.07410012966611748,1.0,1694,1507,56,48,0,1702,0.02833530106257379,0.02833530106257379,1646,0.9716646989374262,0.027428571428571427,0.027428571428571427,0.01499531396438613
MODERATE,X_hat,0.04566629936424157,49,49,0,1701,0.0,6.938893903907228e-18,0.07269781922049637,1.0,1694,1507,56,49,0,1701,0.028925619834710745,0.028925619834710745,1645,0.9710743801652892,0.028,0.028,0.015307716338644174
MODERATE,X_hat,0.045478423979500644,50,50,0,1700,0.0,6.938893903907228e-18,0.07134759913335872,1.0,1694,1507,56,50,0,1700,0.0295159386068477,0.0295159386068477,1644,0.9704840613931524,0.02857142857142857,0.02857142857142857,0.015620118712902219
MODERATE,X_hat,0.04513397730203514,51,51,0,1699,0.0,0.0,0.07004661989853143,1.0,1694,1507,56,51,0,1699,0.03010625737898465,0.03010625737898465,1643,0.9698937426210154,0.029142857142857144,0.029142857142857144,0.015932521087160263
MODERATE,X_hat,0.04481420258864174,52,52,0,1698,0.0,0.0,0.06879223612386234,1.0,1694,1507,56,52,0,1698,0.030696576151121605,0.030696576151121605,1642,0.9693034238488784,0.029714285714285714,0.029714285714285714,0.016244923461418308
MODERATE,X_hat,0.04470957438890375,53,53,0,1697,0.0,0.0,0.06758198857654187,1.0,1694,1507,56,53,0,1697,0.03128689492325856,0.03128689492325856,1641,0.9687131050767415,0.030285714285714287,0.030285714285714287,0.016557325835676352
MODERATE,X_hat,0.04381768737695901,54,54,0,1696,0.0,0.0,0.0664135880908964,1.0,1694,1507,56,54,0,1696,0.031877213695395513,0.031877213695395513,1640,0.9681227863046045,0.030857142857142857,0.030857142857142857,0.016869728209934397
MODERATE,X_hat,0.04340107645825854,55,55,0,1695,0.0,0.0,0.06528490111708637,1.0,1694,1507,56,55,0,1695,0.032467532467532464,0.032467532467532464,1639,0.9675324675324676,0.03142857142857143,0.03142857142857143,0.01718213058419244
MODERATE,X_hat,0.04304067644440653,56,55,1,1695,0.017857142857142856,0.0031592103419746734,0.09445637149397576,0.9821428571428571,1694,1507,56,55,1,1695,0.032467532467532464,0.032467532467532464,1639,0.9675324675324676,0.03142857142857143,0.03142857142857143,0.017494532958450486
MODERATE,X_hat,0.042724426784091586,57,56,1,1694,0.017543859649122806,0.003103664651408093,0.09290749178567684,0.9824561403508771,1694,1507,56,56,1,1694,0.03305785123966942,0.03305785123966942,1638,0.9669421487603306,0.032,0.032,0.01780693533270853
MODERATE,X_hat,0.04250729790354555,58,57,1,1693,0.017241379310344827,0.0030500384460675004,0.09140858093468013,0.9827586206896551,1694,1507,56,57,1,1693,0.03364817001180637,0.03364817001180637,1637,0.9663518299881936,0.03257142857142857,0.03257142857142857,0.01811933770696657
MODERATE,X_hat,0.042408724538416355,59,58,1,1692,0.01694915254237288,0.0029982339183556445,0.08995725964142297,0.9830508474576272,1694,1507,56,58,1,1692,0.03423848878394333,0.03423848878394333,1636,0.9657615112160567,0.03314285714285714,0.03314285714285714,0.018431740081224616
MODERATE,X_hat,0.042121351090278675,60,59,1,1691,0.016666666666666666,0.0029481597947862495,0.08855129727590061,0.9833333333333333,1694,1507,56,59,1,1691,0.03482880755608028,0.03482880755608028,1635,0.9651711924439197,0.03371428571428572,0.03371428571428572,0.01874414245548266
MODERATE,X_hat,0.041541922318845695,61,60,1,1690,0.01639344262295082,0.002899730799299824,0.08718860044641587,0.9836065573770492,1694,1507,56,60,1,1690,0.03541912632821724,0.03541912632821724,1634,0.9645808736717828,0.03428571428571429,0.03428571428571429,0.019056544829740705
MODERATE,X_hat,0.04122563881120047,62,61,1,1689,0.016129032258064516,0.002852867168621827,0.08586720260689992,0.9838709677419355,1694,1507,56,61,1,1689,0.03600944510035419,0.03600944510035419,1633,0.9639905548996458,0.03485714285714286,0.03485714285714286,0.01936894720399875
MODERATE,X_hat,0.04118210446301403,63,62,1,1688,0.015873015873015872,0.002807494213869277,0.08458525459438397,0.9841269841269841,1694,1507,56,62,1,1688,0.03659976387249114,0.03659976387249114,1632,0.9634002361275088,0.03542857142857143,0.03542857142857143,0.019681349578256794
MODERATE,X_hat,0.04091145491715332,64,63,1,1687,0.015625,0.002763541923337505,0.08334101600094265,0.984375,1694,1507,56,63,1,1687,0.0371900826446281,0.0371900826446281,1631,0.9628099173553719,0.036,0.036,0.01999375195251484
MODERATE,X_hat,0.040403690430711695,65,64,1,1686,0.015384615384615385,0.0027209446020234687,0.08213284729551473,0.9846153846153847,1694,1507,56,64,1,1686,0.03778040141676505,0.03778040141676505,1630,0.9622195985832349,0.036571428571428574,0.036571428571428574,0.020306154326772883
MODERATE,X_hat,0.040300658105946796,66,65,1,1685,0.015151515151515152,0.0026796405439821064,0.08095920262066399,0.9848484848484849,1694,1507,56,65,1,1685,0.03837072018890201,0.03837072018890201,1629,0.961629279811098,0.037142857142857144,0.037142857142857144,0.020618556701030927
MODERATE,X_hat,0.0399741385915595,67,65,2,1685,0.029850746268656716,0.008224694838897963,0.10246555563352011,0.9701492537313433,1694,1507,56,65,2,1685,0.03837072018890201,0.03837072018890201,1629,0.961629279811098,0.037142857142857144,0.037142857142857144,0.020930959075288972
MODERATE,X_hat,0.03973980113740168,68,66,2,1684,0.029411764705882353,0.008103179543129883,0.10104631365223063,0.9705882352941176,1694,1507,56,66,2,1684,0.03896103896103896,0.03896103896103896,1628,0.961038961038961,0.037714285714285714,0.037714285714285714,0.021243361449547016
MODERATE,X_hat,0.039671502275359476,69,67,2,1683,0.028985507246376812,0.007985202692364197,0.09966583763065553,0.9710144927536232,1694,1507,56,67,2,1683,0.03955135773317592,0.03955135773317592,1627,0.9604486422668241,0.038285714285714284,0.038285714285714284,0.02155576382380506
MODERATE,X_hat,0.03946891607310906,70,67,3,1683,0.04285714285714286,0.014681541004111405,0.11859668748527552,0.9571428571428572,1694,1507,56,67,3,1683,0.03955135773317592,0.03955135773317592,1627,0.9604486422668241,0.038285714285714284,0.038285714285714284,0.021868166198063105
MODERATE,X_hat,0.0392366574599136,71,68,3,1682,0.04225352112676056,0.014473260620475319,0.11702416040484681,0.9577464788732394,1694,1507,56,68,3,1682,0.04014167650531287,0.04014167650531287,1626,0.9598583234946871,0.038857142857142854,0.038857142857142854,0.02218056857232115
MODERATE,X_hat,0.03858448032422271,72,69,3,1681,0.041666666666666664,0.014270807466925182,0.11549276741316111,0.9583333333333334,1694,1507,56,69,3,1681,0.04073199527744982,0.04073199527744982,1625,0.9592680047225501,0.03942857142857143,0.03942857142857143,0.022492970946579195
MODERATE,X_hat,0.03817751176309823,73,70,3,1680,0.0410958904109589,0.01407394035392058,0.1140009162629833,0.958904109589041,1694,1507,56,70,3,1680,0.04132231404958678,0.04132231404958678,1624,0.9586776859504132,0.04,0.04,0.02280537332083724
MODERATE,X_hat,0.03615959849062767,74,71,3,1679,0.04054054054054054,0.013882431221978866,0.11254709579091647,0.9594594594594594,1694,1507,56,71,3,1679,0.04191263282172373,0.04191263282172373,1623,0.9580873671782763,0.04057142857142857,0.04057142857142857,0.023117775695095284
MODERATE,X_hat,0.03611737978441184,75,71,4,1679,0.05333333333333334,0.02093342774665434,0.12925987153798557,0.9466666666666667,1694,1507,56,71,4,1679,0.04191263282172373,0.04191263282172373,1623,0.9580873671782763,0.04057142857142857,0.04057142857142857,0.023430178069353328
MODERATE,X_hat,0.03512945998156937,76,72,4,1678,0.05263157894736842,0.020655429299384284,0.12765672575889647,0.9473684210526315,1694,1507,56,72,4,1678,0.04250295159386069,0.04250295159386069,1622,0.9574970484061394,0.04114285714285714,0.04114285714285714,0.023742580443611373
MODERATE,X_hat,0.03507049073232131,77,73,4,1677,0.05194805194805195,0.020384718503645788,0.12609283142476915,0.948051948051948,1694,1507,56,73,4,1677,0.04309327036599764,0.04309327036599764,1621,0.9569067296340024,0.04171428571428572,0.04171428571428572,0.024054982817869417
MODERATE,X_hat,0.03484510426678967,78,74,4,1676,0.05128205128205128,0.020121012473896145,0.1245667654729449,0.9487179487179487,1694,1507,56,74,4,1676,0.043683589138134596,0.043683589138134596,1620,0.9563164108618654,0.04228571428571429,0.04228571428571429,0.02436738519212746
MODERATE,X_hat,0.03438092383320769,79,75,4,1675,0.05063291139240506,0.019864042780018548,0.12307717275705116,0.9493670886075949,1694,1507,56,75,4,1675,0.04427390791027155,0.04427390791027155,1619,0.9557260920897285,0.04285714285714286,0.04285714285714286,0.024679787566385506
MODERATE,X_hat,0.034336909010639335,80,76,4,1674,0.05,0.01961355453554428,0.1216227620464301,0.95,1694,1507,56,76,4,1674,0.0448642266824085,0.0448642266824085,1618,0.9551357733175915,0.04342857142857143,0.04342857142857143,0.02499218994064355
MODERATE,X_hat,0.03426798677700578,81,77,4,1673,0.04938271604938271,0.01936930555403383,0.1202023023048095,0.9506172839506173,1694,1507,56,77,4,1673,0.045454545454545456,0.045454545454545456,1617,0.9545454545454546,0.044,0.044,0.02530459231490159
MODERATE,X_hat,0.03399669379770005,82,77,5,1673,0.06097560975609756,0.02632395506781607,0.1349204950015403,0.9390243902439024,1694,1507,56,77,5,1673,0.045454545454545456,0.045454545454545456,1617,0.9545454545454546,0.044,0.044,0.025616994689159636
MODERATE,X_hat,0.03390160965507391,83,78,5,1672,0.060240963855421686,0.026003401041882007,0.13338428093238414,0.9397590361445783,1694,1507,56,78,5,1672,0.04604486422668241,0.04604486422668241,1616,0.9539551357733176,0.044571428571428574,0.044571428571428574,0.02592939706341768
MODERATE,X_hat,0.03355577068448887,84,79,5,1671,0.05952380952380952,0.025690561091495437,0.13188262822618113,0.9404761904761905,1694,1507,56,79,5,1671,0.046635182998819365,0.046635182998819365,1615,0.9533648170011806,0.045142857142857144,0.045142857142857144,0.026241799437675725
MODERATE,X_hat,0.03340572801712825,85,80,5,1670,0.058823529411764705,0.025385160033412506,0.13041438450839762,0.9411764705882353,1694,1507,56,80,5,1670,0.047225501770956316,0.047225501770956316,1614,0.9527744982290437,0.045714285714285714,0.045714285714285714,0.02655420181193377
MODERATE,X_hat,0.03337786260894732,86,81,5,1669,0.05813953488372093,0.025086935621079658,0.12897844802678554,0.9418604651162791,1694,1507,56,81,5,1669,0.047815820543093274,0.047815820543093274,1613,0.9521841794569067,0.046285714285714284,0.046285714285714284,0.026866604186191814
MODERATE,X_hat,0.03261049708369264,87,82,5,1668,0.05747126436781609,0.02479563779315351,0.12757376490451622,0.9425287356321839,1694,1507,56,82,5,1668,0.048406139315230225,0.048406139315230225,1612,0.9515938606847698,0.046857142857142854,0.046857142857142854,0.02717900656044986
MODERATE,X_hat,0.032464726418226654,88,83,5,1667,0.056818181818181816,0.024511027973809198,0.12619932657007255,0.9431818181818182,1694,1507,56,83,5,1667,0.048996458087367176,0.048996458087367176,1611,0.9510035419126328,0.04742857142857143,0.04742857142857143,0.027491408934707903
MODERATE,X_hat,0.03186383204884709,89,84,5,1666,0.056179775280898875,0.024232878420720118,0.12485416735078494,0.9438202247191011,1694,1507,56,84,5,1666,0.049586776859504134,0.049586776859504134,1610,0.9504132231404959,0.048,0.048,0.027803811308965948
MODERATE,X_hat,0.031830013590062815,90,85,5,1665,0.05555555555555555,0.023960971616961965,0.12353736221799518,0.9444444444444444,1694,1507,56,85,5,1665,0.050177095631641085,0.050177095631641085,1609,0.9498229043683589,0.04857142857142857,0.04857142857142857,0.028116213683223992
MODERATE,X_hat,0.03156799581734605,91,86,5,1664,0.054945054945054944,0.023695099703426786,0.12224802467282925,0.945054945054945,1694,1507,56,86,5,1664,0.05076741440377804,0.05076741440377804,1608,0.9492325855962219,0.04914285714285714,0.04914285714285714,0.028428616057482037
MODERATE,X_hat,0.03155191569474406,92,87,5,1663,0.05434782608695652,0.023435063948632366,0.12098530476246525,0.9456521739130435,1694,1507,56,87,5,1663,0.051357733175914994,0.051357733175914994,1607,0.948642266824085,0.04971428571428571,0.04971428571428571,0.02874101843174008
MODERATE,X_hat,0.031494693175696684,93,88,5,1662,0.053763440860215055,0.023180674253084205,0.11974838721760417,0.946236559139785,1694,1507,56,88,5,1662,0.05194805194805195,0.05194805194805195,1606,0.948051948051948,0.05028571428571429,0.05028571428571429,0.029053420805998126
MODERATE,X_hat,0.03140870452033951,94,88,6,1662,0.06382978723404255,0.029579735297574024,0.13232973550994373,0.9361702127659575,1694,1507,56,88,6,1662,0.05194805194805195,0.05194805194805195,1606,0.948051948051948,0.05028571428571429,0.05028571428571429,0.02936582318025617
MODERATE,X_hat,0.03113788185493845,95,89,6,1661,0.06315789473684211,0.02926488835484705,0.1310065100006925,0.9368421052631579,1694,1507,56,89,6,1661,0.0525383707201889,0.0525383707201889,1605,0.9474616292798111,0.05085714285714286,0.05085714285714286,0.029678225554514215
MODERATE,X_hat,0.03079130478986398,96,90,6,1660,0.0625,0.028956674311051346,0.12970946506441489,0.9375,1694,1507,56,90,6,1660,0.053128689492325853,0.053128689492325853,1604,0.9468713105076741,0.05142857142857143,0.05142857142857143,0.02999062792877226
MODERATE,X_hat,0.02997305588697624,97,91,6,1659,0.061855670103092786,0.028654885715718267,0.1284378319616586,0.9381443298969072,1694,1507,56,91,6,1659,0.05371900826446281,0.05371900826446281,1603,0.9462809917355371,0.052,0.052,0.030303030303030304
MODERATE,X_hat,0.02981483815549259,98,92,6,1658,0.061224489795918366,0.02835932368138567,0.12719087173151772,0.9387755102040817,1694,1507,56,92,6,1658,0.05430932703659976,0.05430932703659976,1602,0.9456906729634003,0.052571428571428575,0.052571428571428575,0.03061543267728835
MODERATE,X_hat,0.029768114581071908,99,93,6,1657,0.06060606060606061,0.028069797446221498,0.12596787376489954,0.9393939393939394,1694,1507,56,93,6,1657,0.05489964580873672,0.05489964580873672,1601,0.9451003541912633,0.053142857142857144,0.053142857142857144,0.030927835051546393
MODERATE,X_hat,0.02972802136822496,100,94,6,1656,0.06,0.027786123963188192,0.1247681544589592,0.94,1694,1507,56,94,6,1656,0.05548996458087367,0.05548996458087367,1600,0.9445100354191264,0.053714285714285714,0.053714285714285714,0.031240237425804437
MODERATE,X_hat,0.02965530666376747,101,95,6,1655,0.0594059405940594,0.027508127513887766,0.12359105594737155,0.9405940594059405,1694,1507,56,95,6,1655,0.05608028335301062,0.05608028335301062,1599,0.9439197166469894,0.054285714285714284,0.054285714285714284,0.03155263980006248
MODERATE,X_hat,0.029571999676969128,102,96,6,1654,0.058823529411764705,0.027235639345374534,0.12243594490150472,0.9411764705882353,1694,1507,56,96,6,1654,0.05667060212514758,0.05667060212514758,1598,0.9433293978748524,0.054857142857142854,0.054857142857142854,0.031865042174320526
MODERATE,X_hat,0.029524199882363395,103,97,6,1653,0.05825242718446602,0.02696849732835717,0.12130221139792423,0.941747572815534,1694,1507,56,97,6,1653,0.05726092089728453,0.05726092089728453,1597,0.9427390791027155,0.05542857142857143,0.05542857142857143,0.03217744454857857
MODERATE,X_hat,0.029499257526240497,104,98,6,1652,0.057692307692307696,0.026706545635334457,0.12018926784798839,0.9423076923076923,1694,1507,56,98,6,1652,0.05785123966942149,0.05785123966942149,1596,0.9421487603305785,0.056,0.056,0.032489846922836615
MODERATE,X_hat,0.029490559510706914,105,98,7,1652,0.06666666666666667,0.03266588465602071,0.1312556486825412,0.9333333333333333,1694,1507,56,98,7,1652,0.05785123966942149,0.05785123966942149,1596,0.9421487603305785,0.056,0.056,0.03280224929709466
MODERATE,X_hat,0.029432575549298543,106,99,7,1651,0.0660377358490566,0.03235414711203628,0.13007503957437355,0.9339622641509434,1694,1507,56,99,7,1651,0.05844155844155844,0.05844155844155844,1595,0.9415584415584416,0.05657142857142857,0.05657142857142857,0.033114651671352704
