identity_id,lipid_name,lipid_class,candidate_count,candidate_indices,adducts,rule_sheets,ista_reported,nnls_reported,support_agreement,ista_mean_abundance,nnls_mean_abundance,ista_total_abundance,nnls_total_abundance,abundance_definition,ista_reported_alias_mean_abundance,nnls_reported_alias_mean_abundance,current_confidence_outcome,ista_current_confidence_outcome,nnls_current_confidence_outcome,rho_identity,nnls_rho_identity,current_joint_score,nnls_current_joint_score,current_threshold_status,current_threshold,verified_fragment_labels
13,PA 18:0_24:4,PA,1,[13],"[""[M-H]-""]","[""PA-H""]",False,False,neither,0.0,4.131974112276862e-07,0.0,0.006543807401612867,foreground mean/total of ALL same-name aliases; no normalization,0,0,unreported/unreported,unreported,unreported,,,,,SAVED_DEV10_TRANSFER,0.5406530976316042,"[""p_glycerol"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
14,PA 18:0_24:5,PA,1,[14],"[""[M-H]-""]","[""PA-H""]",False,False,neither,0.0,9.891154641370104e-09,0.0,0.00015664621605537832,foreground mean/total of ALL same-name aliases; no normalization,0,0,unreported/unreported,unreported,unreported,,,,,SAVED_DEV10_TRANSFER,0.5406530976316042,"[""p_glycerol"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
15,PA 18:0_24:6,PA,1,[15],"[""[M-H]-""]","[""PA-H""]",False,False,neither,0.0,1.4883343851227663e-07,0.0,0.002357075165718925,foreground mean/total of ALL same-name aliases; no normalization,0,0,unreported/unreported,unreported,unreported,,,,,SAVED_DEV10_TRANSFER,0.5406530976316042,"[""p_glycerol"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
16,PA 22:0_18:1,PA,1,[16],"[""[M-H]-""]","[""PA-H""]",False,False,neither,0.0,0.0,0.0,0.0,foreground mean/total of ALL same-name aliases; no normalization,0,0,unreported/unreported,unreported,unreported,,,,,SAVED_DEV10_TRANSFER,0.5406530976316042,"[""p_glycerol"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
17,PA 18:1_22:1,PA,1,[17],"[""[M-H]-""]","[""PA-H""]",False,False,neither,5.46018034837029e-05,2.190942811573686e-05,0.8647287617714028,0.34697961306892466,foreground mean/total of ALL same-name aliases; no normalization,0,0,unreported/unreported,unreported,unreported,,,,,SAVED_DEV10_TRANSFER,0.5406530976316042,"[""p_glycerol"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
18,PA 18:1_22:2,PA,1,[18],"[""[M-H]-""]","[""PA-H""]",False,False,neither,1.7791072620430762e-06,9.922636705427852e-07,0.028175721708976198,0.01571447975038609,foreground mean/total of ALL same-name aliases; no normalization,0,0,unreported/unreported,unreported,unreported,,,,,SAVED_DEV10_TRANSFER,0.5406530976316042,"[""p_glycerol"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
19,PA 18:1_22:3,PA,1,[19],"[""[M-H]-""]","[""PA-H""]",False,False,neither,1.115786022412387e-07,4.751639259354484e-08,0.0017670703236944973,0.0007525171095039696,foreground mean/total of ALL same-name aliases; no normalization,0,0,unreported/unreported,unreported,unreported,,,,,SAVED_DEV10_TRANSFER,0.5406530976316042,"[""p_glycerol"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
20,PA 18:1_22:4,PA,1,[20],"[""[M-H]-""]","[""PA-H""]",False,False,neither,0.0,5.605824094938684e-08,0.0,0.0008877943619154394,foreground mean/total of ALL same-name aliases; no normalization,0,0,unreported/unreported,unreported,unreported,,,,,SAVED_DEV10_TRANSFER,0.5406530976316042,"[""p_glycerol"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
21,PA 24:0_18:1,PA,1,[21],"[""[M-H]-""]","[""PA-H""]",False,False,neither,0.0,4.421254037449383e-07,0.0,0.007001940019108588,foreground mean/total of ALL same-name aliases; no normalization,0,0,unreported/unreported,unreported,unreported,,,,,SAVED_DEV10_TRANSFER,0.5406530976316042,"[""p_glycerol"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
22,PA 18:1_24:1,PA,1,[22],"[""[M-H]-""]","[""PA-H""]",False,False,neither,1.0479815769323144e-08,4.6370644717964297e-07,0.00016596884233877063,0.007343719003984006,foreground mean/total of ALL same-name aliases; no normalization,0,0,unreported/unreported,unreported,unreported,,,,,SAVED_DEV10_TRANSFER,0.5406530976316042,"[""p_glycerol"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
23,PA 18:1_24:4,PA,1,[23],"[""[M-H]-""]","[""PA-H""]",False,False,neither,0.0,1.2871673471183375e-07,0.0,0.002038486927631311,foreground mean/total of ALL same-name aliases; no normalization,0,0,unreported/unreported,unreported,unreported,,,,,SAVED_DEV10_TRANSFER,0.5406530976316042,"[""p_glycerol"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
24,PA 18:1_24:5,PA,1,[24],"[""[M-H]-""]","[""PA-H""]",False,False,neither,7.060588166176946e-08,6.925173272038942e-08,0.0011181853478774428,0.0010967396910928073,foreground mean/total of ALL same-name aliases; no normalization,0,0,unreported/unreported,unreported,unreported,,,,,SAVED_DEV10_TRANSFER,0.5406530976316042,"[""p_glycerol"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
25,PA 18:1_24:6,PA,1,[25],"[""[M-H]-""]","[""PA-H""]",False,False,neither,3.593685926973364e-08,5.123008388445856e-06,0.0005691320402547717,0.08113308384781703,foreground mean/total of ALL same-name aliases; no normalization,0,0,unreported/unreported,unreported,unreported,,,,,SAVED_DEV10_TRANSFER,0.5406530976316042,"[""p_glycerol"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
26,PA 22:0_18:2,PA,1,[26],"[""[M-H]-""]","[""PA-H""]",False,False,neither,0.0,0.0,0.0,0.0,foreground mean/total of ALL same-name aliases; no normalization,0,0,unreported/unreported,unreported,unreported,,,,,SAVED_DEV10_TRANSFER,0.5406530976316042,"[""p_glycerol"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
27,PA 22:1_18:2,PA,1,[27],"[""[M-H]-""]","[""PA-H""]",False,False,neither,0.0,7.115082180529386e-08,0.0,0.001126815564930439,foreground mean/total of ALL same-name aliases; no normalization,0,0,unreported/unreported,unreported,unreported,,,,,SAVED_DEV10_TRANSFER,0.5406530976316042,"[""p_glycerol"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
28,PA 18:2_22:2,PA,1,[28],"[""[M-H]-""]","[""PA-H""]",False,False,neither,0.00019298471843409116,0.00014078668700027235,3.0562989858407015,2.2296387620233133,foreground mean/total of ALL same-name aliases; no normalization,0,0,unreported/unreported,unreported,unreported,,,,,SAVED_DEV10_TRANSFER,0.5406530976316042,"[""p_glycerol"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
29,PA 18:2_22:3,PA,1,[29],"[""[M-H]-""]","[""PA-H""]",False,False,neither,1.3107887120761695e-05,1.706257828720591e-07,0.20758960833150297,0.0027022005233448,foreground mean/total of ALL same-name aliases; no normalization,0,0,unreported/unreported,unreported,unreported,,,,,SAVED_DEV10_TRANSFER,0.5406530976316042,"[""p_glycerol"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
30,PA 24:0_18:2,PA,1,[30],"[""[M-H]-""]","[""PA-H""]",False,False,neither,0.0,0.0,0.0,0.0,foreground mean/total of ALL same-name aliases; no normalization,0,0,unreported/unreported,unreported,unreported,,,,,SAVED_DEV10_TRANSFER,0.5406530976316042,"[""p_glycerol"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
31,PA 24:1_18:2,PA,1,[31],"[""[M-H]-""]","[""PA-H""]",False,False,neither,0.0,3.2855437696791606e-08,0.0,0.0005203315668040887,foreground mean/total of ALL same-name aliases; no normalization,0,0,unreported/unreported,unreported,unreported,,,,,SAVED_DEV10_TRANSFER,0.5406530976316042,"[""p_glycerol"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
32,PA 18:2_24:4,PA,1,[32],"[""[M-H]-""]","[""PA-H""]",False,False,neither,0.0,4.720845010356004e-08,0.0,0.0007476402242900804,foreground mean/total of ALL same-name aliases; no normalization,0,0,unreported/unreported,unreported,unreported,,,,,SAVED_DEV10_TRANSFER,0.5406530976316042,"[""p_glycerol"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
33,PA 18:2_24:5,PA,1,[33],"[""[M-H]-""]","[""PA-H""]",False,False,neither,0.0,0.0,0.0,0.0,foreground mean/total of ALL same-name aliases; no normalization,0,0,unreported/unreported,unreported,unreported,,,,,SAVED_DEV10_TRANSFER,0.5406530976316042,"[""p_glycerol"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
34,PA 18:2_24:6,PA,1,[34],"[""[M-H]-""]","[""PA-H""]",False,False,neither,0.0,0.0,0.0,0.0,foreground mean/total of ALL same-name aliases; no normalization,0,0,unreported/unreported,unreported,unreported,,,,,SAVED_DEV10_TRANSFER,0.5406530976316042,"[""p_glycerol"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
35,PA 20:0_20:0,PA,1,[35],"[""[M-H]-""]","[""PA-H""]",False,False,neither,6.434947496378389e-06,2.4693547134086712e-08,0.10191026350014454,0.00039107170596253127,foreground mean/total of ALL same-name aliases; no normalization,0,0,unreported/unreported,unreported,unreported,,,,,SAVED_DEV10_TRANSFER,0.5406530976316042,"[""p_glycerol"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
36,PA 20:0_20:1,PA,1,[36],"[""[M-H]-""]","[""PA-H""]",False,False,neither,0.0,0.0,0.0,0.0,foreground mean/total of ALL same-name aliases; no normalization,0,0,unreported/unreported,unreported,unreported,,,,,SAVED_DEV10_TRANSFER,0.5406530976316042,"[""p_glycerol"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
37,PA 20:0_20:2,PA,1,[37],"[""[M-H]-""]","[""PA-H""]",False,False,neither,0.0,0.0,0.0,0.0,foreground mean/total of ALL same-name aliases; no normalization,0,0,unreported/unreported,unreported,unreported,,,,,SAVED_DEV10_TRANSFER,0.5406530976316042,"[""p_glycerol"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
38,PA 20:0_20:3,PA,1,[38],"[""[M-H]-""]","[""PA-H""]",False,False,neither,0.0,2.219538060251275e-09,0.0,3.515082426019944e-05,foreground mean/total of ALL same-name aliases; no normalization,0,0,unreported/unreported,unreported,unreported,,,,,SAVED_DEV10_TRANSFER,0.5406530976316042,"[""p_glycerol"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
39,PA 20:0_20:4,PA,1,[39],"[""[M-H]-""]","[""PA-H""]",False,False,neither,0.0,0.0,0.0,0.0,foreground mean/total of ALL same-name aliases; no normalization,0,0,unreported/unreported,unreported,unreported,,,,,SAVED_DEV10_TRANSFER,0.5406530976316042,"[""p_glycerol"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
40,PA 20:0_20:5,PA,1,[40],"[""[M-H]-""]","[""PA-H""]",False,False,neither,0.0,0.0,0.0,0.0,foreground mean/total of ALL same-name aliases; no normalization,0,0,unreported/unreported,unreported,unreported,,,,,SAVED_DEV10_TRANSFER,0.5406530976316042,"[""p_glycerol"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
41,PA 20:0_22:1,PA,1,[41],"[""[M-H]-""]","[""PA-H""]",False,False,neither,0.0,0.0,0.0,0.0,foreground mean/total of ALL same-name aliases; no normalization,0,0,unreported/unreported,unreported,unreported,,,,,SAVED_DEV10_TRANSFER,0.5406530976316042,"[""p_glycerol"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
42,PA 20:0_22:2,PA,1,[42],"[""[M-H]-""]","[""PA-H""]",False,False,neither,6.352019062777499e-07,0.0,0.010059692589720726,0.0,foreground mean/total of ALL same-name aliases; no normalization,0,0,unreported/unreported,unreported,unreported,,,,,SAVED_DEV10_TRANSFER,0.5406530976316042,"[""p_glycerol"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
43,PA 20:0_22:3,PA,1,[43],"[""[M-H]-""]","[""PA-H""]",False,False,neither,1.1568880964170793e-06,0.0,0.018321636782957285,0.0,foreground mean/total of ALL same-name aliases; no normalization,0,0,unreported/unreported,unreported,unreported,,,,,SAVED_DEV10_TRANSFER,0.5406530976316042,"[""p_glycerol"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
44,PA 20:0_22:4,PA,1,[44],"[""[M-H]-""]","[""PA-H""]",False,False,neither,2.421217330673762e-06,0.0,0.03834481886588037,0.0,foreground mean/total of ALL same-name aliases; no normalization,0,0,unreported/unreported,unreported,unreported,,,,,SAVED_DEV10_TRANSFER,0.5406530976316042,"[""p_glycerol"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
45,PA 20:0_22:5,PA,1,[45],"[""[M-H]-""]","[""PA-H""]",False,False,neither,0.0,0.0,0.0,0.0,foreground mean/total of ALL same-name aliases; no normalization,0,0,unreported/unreported,unreported,unreported,,,,,SAVED_DEV10_TRANSFER,0.5406530976316042,"[""p_glycerol"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
46,PA 20:0_22:6,PA,1,[46],"[""[M-H]-""]","[""PA-H""]",False,False,neither,0.0,1.3800419908516785e-06,0.0,0.021855725009118032,foreground mean/total of ALL same-name aliases; no normalization,0,0,unreported/unreported,unreported,unreported,,,,,SAVED_DEV10_TRANSFER,0.5406530976316042,"[""p_glycerol"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
47,PA 20:1_20:1,PA,1,[47],"[""[M-H]-""]","[""PA-H""]",True,False,ista_only,0.0012204861544833515,0.0003359728627285976,19.328839228552837,5.3208022270328,foreground mean/total of ALL same-name aliases; no normalization,0.0012204861544833515,0,rejected/unreported,rejected,unreported,0.0,,0.005904324938712007,,SAVED_DEV10_TRANSFER,0.5406530976316042,"[""p_glycerol"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
48,PA 20:1_20:2,PA,1,[48],"[""[M-H]-""]","[""PA-H""]",False,False,neither,1.0645598518481879e-05,1.3723828525011138e-06,0.1685943437371975,0.02173442723506014,foreground mean/total of ALL same-name aliases; no normalization,0,0,unreported/unreported,unreported,unreported,,,,,SAVED_DEV10_TRANSFER,0.5406530976316042,"[""p_glycerol"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
49,PA 20:1_20:3,PA,1,[49],"[""[M-H]-""]","[""PA-H""]",False,False,neither,1.4386352292931387e-06,0.0,0.02278366612631544,0.0,foreground mean/total of ALL same-name aliases; no normalization,0,0,unreported/unreported,unreported,unreported,,,,,SAVED_DEV10_TRANSFER,0.5406530976316042,"[""p_glycerol"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
50,PA 20:1_20:4,PA,1,[50],"[""[M-H]-""]","[""PA-H""]",False,False,neither,5.866790911437737e-07,0.0,0.009291236766443944,0.0,foreground mean/total of ALL same-name aliases; no normalization,0,0,unreported/unreported,unreported,unreported,,,,,SAVED_DEV10_TRANSFER,0.5406530976316042,"[""p_glycerol"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
51,PA 22:0_20:1,PA,1,[51],"[""[M-H]-""]","[""PA-H""]",False,False,neither,0.0,0.0,0.0,0.0,foreground mean/total of ALL same-name aliases; no normalization,0,0,unreported/unreported,unreported,unreported,,,,,SAVED_DEV10_TRANSFER,0.5406530976316042,"[""p_glycerol"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
52,PA 20:1_22:1,PA,1,[52],"[""[M-H]-""]","[""PA-H""]",False,False,neither,7.283872605300675e-07,9.494814264947132e-07,0.011535469045014679,0.015036937351396773,foreground mean/total of ALL same-name aliases; no normalization,0,0,unreported/unreported,unreported,unreported,,,,,SAVED_DEV10_TRANSFER,0.5406530976316042,"[""p_glycerol"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
53,PA 20:1_22:2,PA,1,[53],"[""[M-H]-""]","[""PA-H""]",False,False,neither,0.0,6.949664660157102e-08,0.0,0.0011006183922290802,foreground mean/total of ALL same-name aliases; no normalization,0,0,unreported/unreported,unreported,unreported,,,,,SAVED_DEV10_TRANSFER,0.5406530976316042,"[""p_glycerol"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
54,PA 20:1_22:3,PA,1,[54],"[""[M-H]-""]","[""PA-H""]",False,False,neither,0.0,1.8872625388611053e-07,0.0,0.0029888576827943325,foreground mean/total of ALL same-name aliases; no normalization,0,0,unreported/unreported,unreported,unreported,,,,,SAVED_DEV10_TRANSFER,0.5406530976316042,"[""p_glycerol"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
55,PA 20:1_22:4,PA,1,[55],"[""[M-H]-""]","[""PA-H""]",False,False,neither,0.0,3.908635517440573e-08,0.0,0.0006190106068970636,foreground mean/total of ALL same-name aliases; no normalization,0,0,unreported/unreported,unreported,unreported,,,,,SAVED_DEV10_TRANSFER,0.5406530976316042,"[""p_glycerol"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
