dataset_id,base_dataset_id,severity,lipid_name,X_hat,rho_zero,rho_zero_status,raw_solver_reported,candidate_truth,molecular_truth,reportable_truth,cone_isolation,max_fragment_cosine,max_full_cosine,lipid_class,collective_gain,pair_id,unit_id,role,spectral_score_CAL,spectral_score_HOLD,joint_hard_score,joint_easy_score,fragment_cosine,fragment_support_jaccard,full_cosine,parent_cosine,base_template_id,realized_spatial_correlation,abundance_multiplier,K,replicate,split,candidate_indices,X_hat_definition,retained_by_rho_zero_global_FDR5,rho_zero_FDR5_threshold_available,retained_by_global_FDR5,filter_induced_true_loss_FDR5,retained_by_rho_zero_global_FDR1,rho_zero_FDR1_threshold_available,retained_by_global_FDR1,filter_induced_true_loss_FDR1,solver_false_negative,protocol
MILD__HOLD_R5_K050,HOLD_R5_K050,MILD,PA 18:2_22:3,9.056808503395582e-07,,NOT_COMPUTED,False,False,False,False,0.40654814292933356,0.8361365785941115,0.722889225295104,PA,0.2844157982081504,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,50,R5,HOLD,[29],sum reported candidates for primary score; all candidates for unreported descriptive abundance,False,True,False,False,False,True,False,False,False,CLEAN_FIXED
MILD__HOLD_R5_K050,HOLD_R5_K050,MILD,PA 18:2_24:4,5.380617057893545e-10,,NOT_COMPUTED,False,False,False,False,0.33277246997096527,0.6495701338678831,0.6430180714358019,PA,0.4330785336890039,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,50,R5,HOLD,[32],sum reported candidates for primary score; all candidates for unreported descriptive abundance,False,True,False,False,False,True,False,False,False,CLEAN_FIXED
MILD__HOLD_R5_K050,HOLD_R5_K050,MILD,PA 18:2_24:5,3.7778013551323705e-06,,NOT_COMPUTED,False,False,False,False,0.30902833514416345,0.8083196183923326,0.8030418220184925,PA,0.2868943377666932,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,50,R5,HOLD,[33],sum reported candidates for primary score; all candidates for unreported descriptive abundance,False,True,False,False,False,True,False,False,False,CLEAN_FIXED
MILD__HOLD_R5_K050,HOLD_R5_K050,MILD,PA 18:2_24:6,0.00010434291093255601,,NOT_COMPUTED,False,False,False,False,0.29491975880184035,0.8083196183923326,0.8030418220184925,PA,0.3010029141090163,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,50,R5,HOLD,[34],sum reported candidates for primary score; all candidates for unreported descriptive abundance,False,True,False,False,False,True,False,False,False,CLEAN_FIXED
MILD__HOLD_R5_K050,HOLD_R5_K050,MILD,PA 20:0_20:0,0.0026809501788600605,0.0,COMPUTED,True,False,False,False,0.30857219638826255,0.9341726466812952,0.8971732152464247,PA,0.13310667094001766,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,50,R5,HOLD,[35],sum reported candidates for primary score; all candidates for unreported descriptive abundance,False,True,False,False,False,True,False,False,False,CLEAN_FIXED
MILD__HOLD_R5_K050,HOLD_R5_K050,MILD,PA 20:0_20:1,0.0,,NOT_COMPUTED,False,False,False,False,0.2700502904887188,0.7565930817931681,0.6960378383676507,PA,0.447954812251149,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,50,R5,HOLD,[36],sum reported candidates for primary score; all candidates for unreported descriptive abundance,False,True,False,False,False,True,False,False,False,CLEAN_FIXED
MILD__HOLD_R5_K050,HOLD_R5_K050,MILD,PA 20:0_20:2,4.1707484046788585e-05,,NOT_COMPUTED,False,False,False,False,0.2807555140432376,0.7492730089935543,0.6350781709113766,PA,0.49169235917013354,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,50,R5,HOLD,[37],sum reported candidates for primary score; all candidates for unreported descriptive abundance,False,True,False,False,False,True,False,False,False,CLEAN_FIXED
MILD__HOLD_R5_K050,HOLD_R5_K050,MILD,PA 20:0_20:3,0.0008382655640455518,,NOT_COMPUTED,False,False,False,False,0.28594755195446475,0.8048190171061798,0.7203920412647556,PA,0.4076195370011738,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,50,R5,HOLD,[38],sum reported candidates for primary score; all candidates for unreported descriptive abundance,False,True,False,False,False,True,False,False,False,CLEAN_FIXED
MILD__HOLD_R5_K050,HOLD_R5_K050,MILD,PA 20:0_20:4,0.004380611732899925,2.672196024981383e-06,COMPUTED,True,True,True,True,0.1645114953783594,0.8957566529041909,0.8619613486853611,PA,0.3424625013635971,B2_U23_U146,146,spectral_hard_spatial_low,0.6574581280788178,0.6583152709359607,0.6574581280788178,0.6583152709359607,0.03686160437306331,0.05925925925925926,0.03539255213324386,0.0,246,-0.1173917226648728,0.7303443264893795,50,R5,HOLD,[39],sum reported candidates for primary score; all candidates for unreported descriptive abundance,True,True,True,False,True,True,True,False,False,CLEAN_FIXED
MILD__HOLD_R5_K050,HOLD_R5_K050,MILD,PA 20:0_20:5,3.045323737781179e-05,,NOT_COMPUTED,False,False,False,False,0.18367672004065808,0.9361340206999159,0.9175683792240663,PA,0.2139012841901092,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,50,R5,HOLD,[40],sum reported candidates for primary score; all candidates for unreported descriptive abundance,False,True,False,False,False,True,False,False,False,CLEAN_FIXED
MILD__HOLD_R5_K050,HOLD_R5_K050,MILD,PA 20:0_22:1,0.002948625568102025,0.0,COMPUTED,True,False,False,False,0.3017443733307278,0.7600275012777736,0.7258338470317759,PA,0.3861256918000734,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,50,R5,HOLD,[41],sum reported candidates for primary score; all candidates for unreported descriptive abundance,False,True,False,False,False,True,False,False,False,CLEAN_FIXED
MILD__HOLD_R5_K050,HOLD_R5_K050,MILD,PA 20:0_22:2,0.0,,NOT_COMPUTED,False,False,False,False,0.3285634366810597,0.6941352616525697,0.6532726123926598,PA,0.4285593366507624,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,50,R5,HOLD,[42],sum reported candidates for primary score; all candidates for unreported descriptive abundance,False,True,False,False,False,True,False,False,False,CLEAN_FIXED
MILD__HOLD_R5_K050,HOLD_R5_K050,MILD,PA 20:0_22:3,0.0,,NOT_COMPUTED,False,False,False,False,0.3047114646464892,0.6917588469202741,0.6545603952551788,PA,0.45129825021396425,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,50,R5,HOLD,[43],sum reported candidates for primary score; all candidates for unreported descriptive abundance,False,True,False,False,False,True,False,False,False,CLEAN_FIXED
MILD__HOLD_R5_K050,HOLD_R5_K050,MILD,PA 20:0_22:4,0.0,,NOT_COMPUTED,False,False,False,False,0.241048023112079,0.8303328039494347,0.811768772008992,PA,0.3429309669132585,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,50,R5,HOLD,[44],sum reported candidates for primary score; all candidates for unreported descriptive abundance,False,True,False,False,False,True,False,False,False,CLEAN_FIXED
MILD__HOLD_R5_K050,HOLD_R5_K050,MILD,PA 20:0_22:5,0.00029931384849317416,,NOT_COMPUTED,False,False,False,False,0.18797776572568772,0.9337578006589683,0.9226232034454928,PA,0.19772474199752751,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,50,R5,HOLD,[45],sum reported candidates for primary score; all candidates for unreported descriptive abundance,False,True,False,False,False,True,False,False,False,CLEAN_FIXED
MILD__HOLD_R5_K050,HOLD_R5_K050,MILD,PA 20:0_22:6,0.0023676855643287847,0.0,COMPUTED,True,False,False,False,0.18342642508946627,0.9361340206999159,0.9226232034454928,PA,0.20227608263374897,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,50,R5,HOLD,[46],sum reported candidates for primary score; all candidates for unreported descriptive abundance,False,True,False,False,False,True,False,False,False,CLEAN_FIXED
MILD__HOLD_R5_K050,HOLD_R5_K050,MILD,PA 20:1_20:1,0.009517234159395151,3.215347290573008e-06,COMPUTED,True,True,True,True,0.4231895167566119,0.9753576763078726,0.6587714343940032,PA,0.3291536211973855,B1_U59_U80,80,spectral_hard_spatial_low,0.679983579638752,0.7071789819376026,0.679983579638752,0.7071789819376026,0.031175949260026654,0.07692307692307693,0.6587714343940032,0.9999999999999994,285,-0.16176088069864877,0.5,50,R5,HOLD,[47],sum reported candidates for primary score; all candidates for unreported descriptive abundance,True,True,True,False,True,True,True,False,False,CLEAN_FIXED
MILD__HOLD_R5_K050,HOLD_R5_K050,MILD,PA 20:1_20:2,0.0006279637944755761,,NOT_COMPUTED,False,False,False,False,0.4799544894237642,0.9253440230489325,0.6127851649721114,PA,0.31029505444836114,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,50,R5,HOLD,[48],sum reported candidates for primary score; all candidates for unreported descriptive abundance,False,True,False,False,False,True,False,False,False,CLEAN_FIXED
MILD__HOLD_R5_K050,HOLD_R5_K050,MILD,PA 20:1_20:3,0.001839755358996985,0.0,COMPUTED,True,False,False,False,0.2950230689775499,0.8311619582958673,0.670144021014576,PA,0.44720802111394947,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,50,R5,HOLD,[49],sum reported candidates for primary score; all candidates for unreported descriptive abundance,False,True,False,False,False,True,False,False,False,CLEAN_FIXED
MILD__HOLD_R5_K050,HOLD_R5_K050,MILD,PA 20:1_20:4,0.0,,NOT_COMPUTED,False,False,False,False,0.3008190275753367,0.858855563387748,0.7773054894334199,PA,0.3283043117601799,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,50,R5,HOLD,[50],sum reported candidates for primary score; all candidates for unreported descriptive abundance,False,True,False,False,False,True,False,False,False,CLEAN_FIXED
MILD__HOLD_R5_K050,HOLD_R5_K050,MILD,PA 20:1_22:1,0.025763413841137204,0.00013128731637315064,COMPUTED,True,True,True,True,0.48292710886676304,0.8982874947005188,0.7105340184716673,PA,0.22073574264275386,B2_U60_U84,60,spectral_hard_spatial_low,0.8323037766830871,0.8063054187192118,0.8063054187192118,0.8323037766830871,0.42933444305322455,0.6511627906976745,0.3192878691885012,0.1211489568896669,256,-0.2267528764366433,0.7802037075442214,50,R5,HOLD,[52],sum reported candidates for primary score; all candidates for unreported descriptive abundance,True,True,True,False,True,True,True,False,False,CLEAN_FIXED
MILD__HOLD_R5_K050,HOLD_R5_K050,MILD,PA 20:1_22:2,0.008819413188565573,1.9224935291949555e-05,COMPUTED,True,False,False,False,0.34352237197995034,0.9019786006016902,0.8163714083818836,PA,0.2340048772270285,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,50,R5,HOLD,[53],sum reported candidates for primary score; all candidates for unreported descriptive abundance,True,True,True,False,True,True,True,False,False,CLEAN_FIXED
MILD__HOLD_R5_K050,HOLD_R5_K050,MILD,PA 20:1_22:3,0.0009020509229495128,,NOT_COMPUTED,False,False,False,False,0.33476954438953394,0.8781031661032047,0.8136488404920164,PA,0.24658711409645712,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,50,R5,HOLD,[54],sum reported candidates for primary score; all candidates for unreported descriptive abundance,False,True,False,False,False,True,False,False,False,CLEAN_FIXED
MILD__HOLD_R5_K050,HOLD_R5_K050,MILD,PA 20:1_22:4,0.00012830824165399715,,NOT_COMPUTED,False,False,False,False,0.34668458838690386,0.780619943822926,0.7254488250437023,PA,0.3415915206294644,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,50,R5,HOLD,[55],sum reported candidates for primary score; all candidates for unreported descriptive abundance,False,True,False,False,False,True,False,False,False,CLEAN_FIXED
MILD__HOLD_R5_K050,HOLD_R5_K050,MILD,PA 20:1_22:5,0.0,,NOT_COMPUTED,False,False,False,False,0.22030580527220145,0.8930555529932804,0.8753112931195504,PA,0.2632540567277174,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,50,R5,HOLD,[56],sum reported candidates for primary score; all candidates for unreported descriptive abundance,False,True,False,False,False,True,False,False,False,CLEAN_FIXED
MILD__HOLD_R5_K050,HOLD_R5_K050,MILD,PA 20:1_22:6,0.0,,NOT_COMPUTED,False,False,False,False,0.23670331410171605,0.9753576763078726,0.8753112931195504,PA,0.2468565478982028,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,50,R5,HOLD,[57],sum reported candidates for primary score; all candidates for unreported descriptive abundance,False,True,False,False,False,True,False,False,False,CLEAN_FIXED
MILD__HOLD_R5_K050,HOLD_R5_K050,MILD,PA 20:2_20:2,0.00030938994692543257,,NOT_COMPUTED,False,False,False,False,0.4107496994340883,0.9505388151236878,0.7219248581633445,PA,0.2812217589121609,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,50,R5,HOLD,[58],sum reported candidates for primary score; all candidates for unreported descriptive abundance,False,True,False,False,False,True,False,False,False,CLEAN_FIXED
MILD__HOLD_R5_K050,HOLD_R5_K050,MILD,PA 20:2_20:3,0.0,,NOT_COMPUTED,False,False,False,False,0.5731558925579161,0.7541480424155057,0.5477421399094071,PA,0.2634913139559546,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,50,R5,HOLD,[59],sum reported candidates for primary score; all candidates for unreported descriptive abundance,False,True,False,False,False,True,False,False,False,CLEAN_FIXED
MILD__HOLD_R5_K050,HOLD_R5_K050,MILD,PA 20:2_22:4,0.0,,NOT_COMPUTED,False,False,False,False,0.37047771471182533,0.7482238559770684,0.6566445052131067,PA,0.3837225198236953,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,50,R5,HOLD,[61],sum reported candidates for primary score; all candidates for unreported descriptive abundance,False,True,False,False,False,True,False,False,False,CLEAN_FIXED
MILD__HOLD_R5_K050,HOLD_R5_K050,MILD,PA 20:2_22:6,3.118771945251194e-11,,NOT_COMPUTED,False,False,False,False,0.2611282723143124,0.9505388151236878,0.8852934172669955,PA,0.20390459248529008,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,50,R5,HOLD,[62],sum reported candidates for primary score; all candidates for unreported descriptive abundance,False,True,False,False,False,True,False,False,False,CLEAN_FIXED
MILD__HOLD_R5_K050,HOLD_R5_K050,MILD,PA 20:3_22:3,0.00026577680698762837,,NOT_COMPUTED,False,False,False,False,0.506993961836033,0.7157981623972003,0.620434407568295,PA,0.2772643794682714,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,50,R5,HOLD,[65],sum reported candidates for primary score; all candidates for unreported descriptive abundance,False,True,False,False,False,True,False,False,False,CLEAN_FIXED
MILD__HOLD_R5_K050,HOLD_R5_K050,MILD,PA 20:3_22:4,0.0,,NOT_COMPUTED,False,False,False,False,0.402579539322542,0.7488776965339671,0.7085761609870266,PA,0.3030548023026991,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,50,R5,HOLD,[66],sum reported candidates for primary score; all candidates for unreported descriptive abundance,False,True,False,False,False,True,False,False,False,CLEAN_FIXED
MILD__HOLD_R5_K050,HOLD_R5_K050,MILD,PA 20:3_22:6,0.00036300173699471114,,NOT_COMPUTED,False,False,False,False,0.2764948485403268,0.8594976666654472,0.8481349059300173,PA,0.2532854656872602,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,50,R5,HOLD,[67],sum reported candidates for primary score; all candidates for unreported descriptive abundance,False,True,False,False,False,True,False,False,False,CLEAN_FIXED
MILD__HOLD_R5_K050,HOLD_R5_K050,MILD,PA 20:4_22:4,0.0,,NOT_COMPUTED,False,False,False,False,0.48634054946811606,0.6664725514235691,0.6353761278352141,PA,0.28586225820427874,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,50,R5,HOLD,[72],sum reported candidates for primary score; all candidates for unreported descriptive abundance,False,True,False,False,False,True,False,False,False,CLEAN_FIXED
MILD__HOLD_R5_K050,HOLD_R5_K050,MILD,PA 20:4_22:5,0.0,,NOT_COMPUTED,False,False,False,False,0.3445703765702606,0.8204180243532724,0.7982095721390224,PA,0.25780946949502626,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,50,R5,HOLD,[73],sum reported candidates for primary score; all candidates for unreported descriptive abundance,False,True,False,False,False,True,False,False,False,CLEAN_FIXED
