dataset_id,base_dataset_id,severity,candidate_index,candidate_id,lipid_name,X_hat,rho_zero,rho_zero_status,raw_solver_reported,candidate_truth,molecular_truth,reportable_truth,cone_isolation,max_fragment_cosine,max_full_cosine,lipid_class,collective_gain,pair_id,unit_id,role,spectral_score_CAL,spectral_score_HOLD,joint_hard_score,joint_easy_score,fragment_cosine,fragment_support_jaccard,full_cosine,parent_cosine,base_template_id,realized_spatial_correlation,abundance_multiplier,K,replicate,split
MODERATE__CAL_R1_K175,CAL_R1_K175,MODERATE,18,PA-H__0142,PA 18:1_22:2,0.023780070036630737,0.0,COMPUTED,True,True,True,True,0.40366716929733215,0.9248799886279087,0.7196223801768364,PA,0.2906984620156129,B2_U60_U84,84,spectral_hard_spatial_low,0.8323037766830871,0.8063054187192118,0.8063054187192118,0.8323037766830871,0.8432257966252498,0.7037037037037037,0.39242033148640376,0.11301891386763883,86,-0.21416269310173836,2.0,175,R1,CAL
MODERATE__CAL_R1_K175,CAL_R1_K175,MODERATE,19,PA-H__0143,PA 18:1_22:3,0.005362292808364577,2.2806219775397308e-05,COMPUTED,True,False,False,False,0.26035456632127724,0.8639124793194024,0.8037028144235677,PA,0.33467634555443054,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,175,R1,CAL
MODERATE__CAL_R1_K175,CAL_R1_K175,MODERATE,20,PA-H__0144,PA 18:1_22:4,0.007973628274424544,0.0,COMPUTED,True,False,False,False,0.23118051955905902,0.7349039762795926,0.7251473077432745,PA,0.45741325188581883,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,175,R1,CAL
MODERATE__CAL_R1_K175,CAL_R1_K175,MODERATE,21,PA-H__0147,PA 24:0_18:1,0.003739679125604908,1.5667644304793787e-07,COMPUTED,True,True,True,True,0.43680623844895256,0.7371891580184492,0.6602623564184665,PA,0.3142287944867514,,32,singleton_control,,,,,,,,,339,,0.5,175,R1,CAL
MODERATE__CAL_R1_K175,CAL_R1_K175,MODERATE,22,PA-H__0148,PA 18:1_24:1,5.300409311276086e-05,,NOT_COMPUTED,False,False,False,False,0.4394175718623714,0.7742897189559598,0.6708976550037268,PA,0.30213238364332506,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,175,R1,CAL
MODERATE__CAL_R1_K175,CAL_R1_K175,MODERATE,23,PA-H__0151,PA 18:1_24:4,5.949318576036055e-09,,NOT_COMPUTED,False,False,False,False,0.2590661626283403,0.770029563231097,0.7660750464750595,PA,0.383684973635327,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,175,R1,CAL
MODERATE__CAL_R1_K175,CAL_R1_K175,MODERATE,24,PA-H__0152,PA 18:1_24:5,0.0,,NOT_COMPUTED,False,True,True,True,0.2403872498285696,0.8248123478924629,0.8214327614182942,PA,0.3299181231679643,,135,singleton_control,,,,,,,,,329,,0.5,175,R1,CAL
MODERATE__CAL_R1_K175,CAL_R1_K175,MODERATE,25,PA-H__0153,PA 18:1_24:6,0.0016430679392818832,0.0,COMPUTED,True,False,False,False,0.25854770171004793,0.8317569743542244,0.8214327614182942,PA,0.311757671286486,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,175,R1,CAL
MODERATE__CAL_R1_K175,CAL_R1_K175,MODERATE,26,PA-H__0162,PA 22:0_18:2,0.0,,NOT_COMPUTED,False,False,False,False,0.34226134747101367,0.761776416520081,0.6134161506702321,PA,0.4474985059635067,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,175,R1,CAL
MODERATE__CAL_R1_K175,CAL_R1_K175,MODERATE,27,PA-H__0163,PA 22:1_18:2,0.0003660086269170848,,NOT_COMPUTED,False,False,False,False,0.3672416022212644,0.8804726866933393,0.607232220086111,PA,0.42728280324989093,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,175,R1,CAL
MODERATE__CAL_R1_K175,CAL_R1_K175,MODERATE,28,PA-H__0164,PA 18:2_22:2,0.01286331076102891,1.7444321972180483e-06,COMPUTED,True,True,True,True,0.47866516502254414,0.8685597534716455,0.7219248581633445,PA,0.21330629332370504,B2_U60_U84,60,spectral_hard_spatial_low,0.8323037766830871,0.8063054187192118,0.8063054187192118,0.8323037766830871,0.8432257966252498,0.7037037037037037,0.39242033148640376,0.11301891386763883,244,-0.21416269310173836,0.7802037075442214,175,R1,CAL
MODERATE__CAL_R1_K175,CAL_R1_K175,MODERATE,29,PA-H__0165,PA 18:2_22:3,0.0048077346096179596,7.069963197427562e-19,COMPUTED,True,True,True,True,0.40654814292933356,0.8361365785941115,0.722889225295104,PA,0.2844157982081504,,51,singleton_control,,,,,,,,,313,,1.0760213163243861,175,R1,CAL
MODERATE__CAL_R1_K175,CAL_R1_K175,MODERATE,30,PA-H__0169,PA 24:0_18:2,0.005470095948389266,1.9098005762620274e-06,COMPUTED,True,True,True,True,0.4349361980895777,0.674205896426856,0.5485397946470075,PA,0.4011882505953169,,57,singleton_control,,,,,,,,,244,,0.5,175,R1,CAL
MODERATE__CAL_R1_K175,CAL_R1_K175,MODERATE,31,PA-H__0170,PA 24:1_18:2,0.0,,NOT_COMPUTED,False,False,False,False,0.416531063009088,0.7481851339902038,0.6386711778861706,PA,0.35294871355264307,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,175,R1,CAL
MODERATE__CAL_R1_K175,CAL_R1_K175,MODERATE,32,PA-H__0173,PA 18:2_24:4,0.0008666518207012989,,NOT_COMPUTED,False,False,False,False,0.33277246997096527,0.6495701338678831,0.6430180714358019,PA,0.4330785336890039,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,175,R1,CAL
MODERATE__CAL_R1_K175,CAL_R1_K175,MODERATE,33,PA-H__0174,PA 18:2_24:5,0.004748027484491119,4.614478965315729e-06,COMPUTED,True,False,False,False,0.30902833514416345,0.8083196183923326,0.8030418220184925,PA,0.2868943377666932,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,175,R1,CAL
MODERATE__CAL_R1_K175,CAL_R1_K175,MODERATE,34,PA-H__0175,PA 18:2_24:6,0.01308976724436126,1.1227505304452004e-05,COMPUTED,True,True,True,True,0.29491975880184035,0.8083196183923326,0.8030418220184925,PA,0.3010029141090163,,113,singleton_control,,,,,,,,,293,,2.0,175,R1,CAL
MODERATE__CAL_R1_K175,CAL_R1_K175,MODERATE,35,PA-H__0197,PA 20:0_20:0,0.0119337892181333,0.0,COMPUTED,True,True,True,True,0.30857219638826255,0.9341726466812952,0.8971732152464247,PA,0.13310667094001766,,65,singleton_control,,,,,,,,,220,,0.8939526432607221,175,R1,CAL
MODERATE__CAL_R1_K175,CAL_R1_K175,MODERATE,36,PA-H__0198,PA 20:0_20:1,0.009041198211348791,0.0,COMPUTED,True,True,True,True,0.2700502904887188,0.7565930817931681,0.6960378383676507,PA,0.447954812251149,B3_U62_U111,111,spectral_hard_spatial_low,0.6664384236453202,0.7616584564860427,0.6664384236453202,0.7616584564860427,0.07934268832688471,0.06349206349206349,0.06222121571833724,0.0,234,-0.19504475027495594,2.0,175,R1,CAL
MODERATE__CAL_R1_K175,CAL_R1_K175,MODERATE,37,PA-H__0199,PA 20:0_20:2,3.2739054398516044e-07,,NOT_COMPUTED,False,False,False,False,0.2807555140432376,0.7492730089935543,0.6350781709113766,PA,0.49169235917013354,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,175,R1,CAL
MODERATE__CAL_R1_K175,CAL_R1_K175,MODERATE,38,PA-H__0200,PA 20:0_20:3,0.000653418492088022,,NOT_COMPUTED,False,False,False,False,0.28594755195446475,0.8048190171061798,0.7203920412647556,PA,0.4076195370011738,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,175,R1,CAL
MODERATE__CAL_R1_K175,CAL_R1_K175,MODERATE,39,PA-H__0201,PA 20:0_20:4,0.0058832862603076935,0.0,COMPUTED,True,False,False,False,0.1645114953783594,0.8957566529041909,0.8619613486853611,PA,0.3424625013635971,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,175,R1,CAL
MODERATE__CAL_R1_K175,CAL_R1_K175,MODERATE,40,PA-H__0202,PA 20:0_20:5,0.0013558070877312514,0.0,COMPUTED,True,True,True,True,0.18367672004065808,0.9361340206999159,0.9175683792240663,PA,0.2139012841901092,B7_U134_U159,159,spectral_hard_spatial_low,0.667512315270936,0.6009211822660099,0.6009211822660099,0.667512315270936,0.0009925553667304824,0.1171875,0.0009787894940145214,0.0,166,-0.17794431856725149,0.5,175,R1,CAL
MODERATE__CAL_R1_K175,CAL_R1_K175,MODERATE,41,PA-H__0204,PA 20:0_22:1,0.001018840967275025,5.226492359406962e-07,COMPUTED,True,False,False,False,0.3017443733307278,0.7600275012777736,0.7258338470317759,PA,0.3861256918000734,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,175,R1,CAL
MODERATE__CAL_R1_K175,CAL_R1_K175,MODERATE,42,PA-H__0205,PA 20:0_22:2,0.0045778478500120845,0.0,COMPUTED,True,True,True,True,0.3285634366810597,0.6941352616525697,0.6532726123926598,PA,0.4285593366507624,B6_U26_U82,82,spectral_easy_spatial_high,0.19121839080459768,0.41874220032840725,0.19121839080459768,0.41874220032840725,0.0,0.0,0.0,0.0,180,0.9964852610604907,0.7802037075442214,175,R1,CAL
MODERATE__CAL_R1_K175,CAL_R1_K175,MODERATE,43,PA-H__0206,PA 20:0_22:3,0.004644163908986225,9.099198072751409e-07,COMPUTED,True,True,True,True,0.3047114646464892,0.6917588469202741,0.6545603952551788,PA,0.45129825021396425,B7_U69_U83,69,spectral_hard_spatial_high,0.7420279146141214,0.7909720853858784,0.7420279146141214,0.7909720853858784,0.07932992725041206,0.12295081967213115,0.07443819613192362,0.0,222,0.9963062276148869,0.5,175,R1,CAL
MODERATE__CAL_R1_K175,CAL_R1_K175,MODERATE,44,PA-H__0207,PA 20:0_22:4,4.026578273418358e-05,,NOT_COMPUTED,False,False,False,False,0.241048023112079,0.8303328039494347,0.811768772008992,PA,0.3429309669132585,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,175,R1,CAL
MODERATE__CAL_R1_K175,CAL_R1_K175,MODERATE,45,PA-H__0208,PA 20:0_22:5,0.0036531753582556086,0.0,COMPUTED,True,True,True,True,0.18797776572568772,0.9337578006589683,0.9226232034454928,PA,0.19772474199752751,B7_U47_U115,115,spectral_hard_spatial_high,0.7173612479474549,0.7259195402298851,0.7173612479474549,0.7259195402298851,0.09627294846157408,0.10606060606060606,0.03831324704124254,0.0,139,0.9927947904947065,0.6170676298438253,175,R1,CAL
MODERATE__CAL_R1_K175,CAL_R1_K175,MODERATE,46,PA-H__0209,PA 20:0_22:6,0.0037047943320684938,2.1524243349133412e-05,COMPUTED,True,False,False,False,0.18342642508946627,0.9361340206999159,0.9226232034454928,PA,0.20227608263374897,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,175,R1,CAL
MODERATE__CAL_R1_K175,CAL_R1_K175,MODERATE,47,PA-H__0217,PA 20:1_20:1,4.36745907231379e-07,,NOT_COMPUTED,False,False,False,False,0.4231895167566119,0.9753576763078726,0.6587714343940032,PA,0.3291536211973855,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,175,R1,CAL
MODERATE__CAL_R1_K175,CAL_R1_K175,MODERATE,48,PA-H__0218,PA 20:1_20:2,0.00727400401611673,1.850308746109211e-05,COMPUTED,True,True,True,True,0.4799544894237642,0.9253440230489325,0.6127851649721114,PA,0.31029505444836114,B1_U9_U37,37,spectral_easy_spatial_high,0.15578981937602626,0.15053530377668312,0.15053530377668312,0.15578981937602626,0.0,0.0,0.0,0.0,316,0.9965864187130227,0.5340342571614348,175,R1,CAL
MODERATE__CAL_R1_K175,CAL_R1_K175,MODERATE,49,PA-H__0219,PA 20:1_20:3,0.008305782396846893,0.0,COMPUTED,True,True,True,True,0.2950230689775499,0.8311619582958673,0.670144021014576,PA,0.44720802111394947,B1_U95_U125,95,spectral_hard_spatial_low,0.7451149425287357,0.8009901477832513,0.7451149425287357,0.8009901477832513,0.05022587307821144,0.0661764705882353,0.05302766559774588,0.11301892928657031,246,-0.2514853335695852,2.0,175,R1,CAL
MODERATE__CAL_R1_K175,CAL_R1_K175,MODERATE,50,PA-H__0220,PA 20:1_20:4,0.01986669561968746,0.0,COMPUTED,True,True,True,True,0.3008190275753367,0.858855563387748,0.7773054894334199,PA,0.3283043117601799,,92,singleton_control,,,,,,,,,381,,2.0,175,R1,CAL
MODERATE__CAL_R1_K175,CAL_R1_K175,MODERATE,51,PA-H__0222,PA 22:0_20:1,0.001247314025396984,0.0,COMPUTED,True,False,False,False,0.4020166500263304,0.8495611434984474,0.7558192210470013,PA,0.2527636987135384,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,175,R1,CAL
MODERATE__CAL_R1_K175,CAL_R1_K175,MODERATE,52,PA-H__0223,PA 20:1_22:1,0.001956295873658649,1.0604944796141342e-18,COMPUTED,True,False,False,False,0.48292710886676304,0.8982874947005188,0.7105340184716673,PA,0.22073574264275386,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,175,R1,CAL
MODERATE__CAL_R1_K175,CAL_R1_K175,MODERATE,53,PA-H__0224,PA 20:1_22:2,0.01655397943734514,3.370637347024193e-05,COMPUTED,True,True,True,True,0.34352237197995034,0.9019786006016902,0.8163714083818836,PA,0.2340048772270285,,94,singleton_control,,,,,,,,,163,,1.8682084992203376,175,R1,CAL
MODERATE__CAL_R1_K175,CAL_R1_K175,MODERATE,54,PA-H__0225,PA 20:1_22:3,0.0014210849973069163,1.8486313025581494e-06,COMPUTED,True,False,False,False,0.33476954438953394,0.8781031661032047,0.8136488404920164,PA,0.24658711409645712,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,175,R1,CAL
MODERATE__CAL_R1_K175,CAL_R1_K175,MODERATE,55,PA-H__0226,PA 20:1_22:4,0.011674034992224084,6.180030876833911e-05,COMPUTED,True,True,True,True,0.34668458838690386,0.780619943822926,0.7254488250437023,PA,0.3415915206294644,B5_U53_U107,53,spectral_hard_spatial_low,0.6654942528735632,0.6520853858784894,0.6520853858784894,0.6654942528735632,0.021714641680353045,0.06428571428571428,0.020550207359117337,0.0,287,-0.1259374518719479,1.4538436095675817,175,R1,CAL
MODERATE__CAL_R1_K175,CAL_R1_K175,MODERATE,56,PA-H__0227,PA 20:1_22:5,0.0036677780901104374,0.0,COMPUTED,True,False,False,False,0.22030580527220145,0.8930555529932804,0.8753112931195504,PA,0.2632540567277174,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,175,R1,CAL
MODERATE__CAL_R1_K175,CAL_R1_K175,MODERATE,57,PA-H__0228,PA 20:1_22:6,0.004715204277149415,0.0,COMPUTED,True,False,False,False,0.23670331410171605,0.9753576763078726,0.8753112931195504,PA,0.2468565478982028,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,175,R1,CAL
MODERATE__CAL_R1_K175,CAL_R1_K175,MODERATE,58,PA-H__0236,PA 20:2_20:2,0.009637067221706621,0.0,COMPUTED,True,True,True,True,0.4107496994340883,0.9505388151236878,0.7219248581633445,PA,0.2812217589121609,B1_U59_U80,80,spectral_hard_spatial_low,0.679983579638752,0.7071789819376026,0.679983579638752,0.7071789819376026,0.12131038262682024,0.13592233009708737,0.062262277778382835,0.0,102,-0.29199834044192785,0.5,175,R1,CAL
MODERATE__CAL_R1_K175,CAL_R1_K175,MODERATE,59,PA-H__0237,PA 20:2_20:3,0.015823215033041696,4.8276472752309674e-05,COMPUTED,True,True,True,True,0.5731558925579161,0.7541480424155057,0.5477421399094071,PA,0.2634913139559546,,34,singleton_control,,,,,,,,,109,,1.0760213163243861,175,R1,CAL
MODERATE__CAL_R1_K175,CAL_R1_K175,MODERATE,60,PA-H__0241,PA 22:1_20:2,0.002863678264993201,0.0,COMPUTED,True,False,False,False,0.43337633237958284,0.8789327040599717,0.709852279634953,PA,0.27097424872123554,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,175,R1,CAL
MODERATE__CAL_R1_K175,CAL_R1_K175,MODERATE,61,PA-H__0244,PA 20:2_22:4,0.013510733694061859,6.16790260031384e-06,COMPUTED,True,True,True,True,0.37047771471182533,0.7482238559770684,0.6566445052131067,PA,0.3837225198236953,B3_U27_U48,48,spectral_easy_spatial_high,0.1769326765188834,0.1802495894909688,0.1769326765188834,0.1802495894909688,0.0,0.0,0.0,0.0,94,0.9945180924853226,1.4538436095675817,175,R1,CAL
MODERATE__CAL_R1_K175,CAL_R1_K175,MODERATE,62,PA-H__0246,PA 20:2_22:6,0.01419677479417176,1.37895368563646e-06,COMPUTED,True,True,True,True,0.2611282723143124,0.9505388151236878,0.8852934172669955,PA,0.20390459248529008,B5_U29_U147,147,spectral_hard_spatial_high,0.7965911330049261,0.8044614121510674,0.7965911330049261,0.8044614121510674,0.42862613360124546,0.3867924528301887,0.27409032640326025,0.0,236,0.9964035324236985,1.0760213163243861,175,R1,CAL
MODERATE__CAL_R1_K175,CAL_R1_K175,MODERATE,63,PA-H__0257,PA 22:0_20:3,0.0019266029572356915,0.0,COMPUTED,True,False,False,False,0.4070101497165706,0.700138513759436,0.6042594435163927,PA,0.38977747877753405,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,175,R1,CAL
MODERATE__CAL_R1_K175,CAL_R1_K175,MODERATE,64,PA-H__0258,PA 22:1_20:3,0.0,,NOT_COMPUTED,False,False,False,False,0.47201880717776407,0.8266719825061805,0.6924512402766023,PA,0.24944586960093668,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,175,R1,CAL
MODERATE__CAL_R1_K175,CAL_R1_K175,MODERATE,65,PA-H__0260,PA 20:3_22:3,0.020686417214284214,2.6130811752849402e-06,COMPUTED,True,True,True,True,0.506993961836033,0.7157981623972003,0.620434407568295,PA,0.2772643794682714,,30,singleton_control,,,,,,,,,375,,2.0,175,R1,CAL
MODERATE__CAL_R1_K175,CAL_R1_K175,MODERATE,66,PA-H__0261,PA 20:3_22:4,0.0036620073687773608,5.025134076784061e-07,COMPUTED,True,False,False,False,0.402579539322542,0.7488776965339671,0.7085761609870266,PA,0.3030548023026991,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,175,R1,CAL
MODERATE__CAL_R1_K175,CAL_R1_K175,MODERATE,67,PA-H__0263,PA 20:3_22:6,0.000179396749112223,,NOT_COMPUTED,False,True,True,True,0.2764948485403268,0.8594976666654472,0.8481349059300173,PA,0.2532854656872602,B5_U81_U105,81,spectral_hard_spatial_high,0.7206288998357964,0.7457405582922824,0.7206288998357964,0.7457405582922824,0.052767460600135624,0.16153846153846155,0.047451137602932195,0.0,349,0.996704226409377,0.5,175,R1,CAL
MODERATE__CAL_R1_K175,CAL_R1_K175,MODERATE,68,PA-H__0273,PA 22:0_20:4,0.0008896036180704082,,NOT_COMPUTED,False,False,False,False,0.4550397992700734,0.7513055221510871,0.6086104523982676,PA,0.3384293666283728,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,175,R1,CAL
MODERATE__CAL_R1_K175,CAL_R1_K175,MODERATE,69,PA-H__0274,PA 22:1_20:4,0.009316992553257597,1.0604944796141342e-18,COMPUTED,True,True,True,True,0.4982506449670433,0.7912873858859593,0.6692801545595407,PA,0.24475949945411957,B1_U59_U80,59,spectral_hard_spatial_low,0.679983579638752,0.7071789819376026,0.679983579638752,0.7071789819376026,0.12131038262682024,0.13592233009708737,0.062262277778382835,0.0,302,-0.29199834044192785,0.7303443264893795,175,R1,CAL
MODERATE__CAL_R1_K175,CAL_R1_K175,MODERATE,70,PA-H__0275,PA 22:2_20:4,0.007239363106676524,2.378970612843651e-05,COMPUTED,True,True,True,True,0.47434523544092577,0.782540752402415,0.5657478608154209,PA,0.35023305555561457,B3_U62_U111,62,spectral_hard_spatial_low,0.6664384236453202,0.7616584564860427,0.6664384236453202,0.7616584564860427,0.07934268832688471,0.06349206349206349,0.06222121571833724,0.0,121,-0.19504475027495594,1.0000000000000002,175,R1,CAL
