severity,score,threshold,N_retained,TP,FP,FN,FDR,FDR_lower95,FDR_upper95,precision,raw_solver_TP,raw_solver_FP,raw_solver_FN,filtered_TP,filtered_FP,filtered_FN,true_positive_retention,TP_retention,filter_induced_true_loss,filter_induced_true_loss_fraction,all_truth_recall,reportable_truth_recall,coverage
MILD,X_hat,0.012157765692792465,904,826,78,924,0.08628318584070796,0.06968541596941366,0.1063821752026525,0.9137168141592921,1697,1489,53,826,78,924,0.48674130819092515,0.48674130819092515,871,0.5132586918090748,0.472,0.472,0.2837413684871312
MILD,X_hat,0.012146895478081307,905,827,78,923,0.0861878453038674,0.06960779749552841,0.10626606616833127,0.9138121546961326,1697,1489,53,827,78,923,0.4873305833824396,0.4873305833824396,870,0.5126694166175604,0.4725714285714286,0.4725714285714286,0.28405524168236035
MILD,X_hat,0.012124325927883147,906,828,78,922,0.08609271523178808,0.06953035177021126,0.10615021023437717,0.9139072847682119,1697,1489,53,828,78,922,0.48791985857395404,0.48791985857395404,869,0.512080141426046,0.47314285714285714,0.47314285714285714,0.2843691148775895
MILD,X_hat,0.012111602172791877,907,829,78,921,0.08599779492833518,0.06945307821728708,0.10603460657436459,0.9140022050716649,1697,1489,53,829,78,921,0.48850913376546845,0.48850913376546845,868,0.5114908662345315,0.4737142857142857,0.4737142857142857,0.28468298807281855
MILD,X_hat,0.012102492217152956,908,830,78,920,0.08590308370044053,0.06937597626314077,0.10591925436546087,0.9140969162995595,1697,1489,53,830,78,920,0.4890984089569829,0.4890984089569829,867,0.5109015910430171,0.4742857142857143,0.4742857142857143,0.2849968612680477
MILD,X_hat,0.01210192162064239,909,831,78,919,0.0858085808580858,0.06929904533670296,0.10580415278840667,0.9141914191419142,1697,1489,53,831,78,919,0.48968768414849734,0.48968768414849734,866,0.5103123158515026,0.47485714285714287,0.47485714285714287,0.2853107344632768
MILD,X_hat,0.012096340341019949,910,832,78,918,0.08571428571428572,0.06922228486943602,0.10568930102749671,0.9142857142857143,1697,1489,53,832,78,918,0.4902769593400118,0.4902769593400118,865,0.5097230406599882,0.4754285714285714,0.4754285714285714,0.28562460765850595
MILD,X_hat,0.012061452532980554,911,833,78,917,0.08562019758507135,0.06914569429531982,0.1055746982705603,0.9143798024149287,1697,1489,53,833,78,917,0.4908662345315262,0.4908662345315262,864,0.5091337654684738,0.476,0.476,0.2859384808537351
MILD,X_hat,0.012034234035830425,912,834,78,916,0.08552631578947369,0.06906927305083808,0.10546034370894249,0.9144736842105263,1697,1489,53,834,78,916,0.49145550972304064,0.49145550972304064,863,0.5085444902769594,0.4765714285714286,0.4765714285714286,0.2862523540489642
MILD,X_hat,0.012021813461223236,913,835,78,915,0.08543263964950712,0.06899302057496441,0.10534623653748494,0.9145673603504929,1697,1489,53,835,78,915,0.4920447849145551,0.4920447849145551,862,0.5079552150854449,0.47714285714285715,0.47714285714285715,0.28656622724419334
MILD,X_hat,0.012020082414222748,914,836,78,914,0.08533916849015317,0.0689169363091485,0.10523237595450699,0.9146608315098468,1697,1489,53,836,78,914,0.4926340601060695,0.4926340601060695,861,0.5073659398939304,0.4777142857142857,0.4777142857142857,0.28688010043942247
MILD,X_hat,0.012014788759419756,915,837,78,913,0.08524590163934426,0.0688410196973025,0.10511876116178703,0.9147540983606557,1697,1489,53,837,78,913,0.493223335297584,0.493223335297584,860,0.506776664702416,0.47828571428571426,0.47828571428571426,0.2871939736346516
MILD,X_hat,0.012012286506704994,916,838,78,912,0.0851528384279476,0.06876527018578771,0.10500539136454393,0.9148471615720524,1697,1489,53,838,78,912,0.4938126104890984,0.4938126104890984,859,0.5061873895109016,0.47885714285714287,0.47885714285714287,0.28750784682988073
MILD,X_hat,0.0120037343009223,917,839,78,911,0.08505997818974918,0.06868968722340066,0.10489226577141816,0.9149400218102508,1697,1489,53,839,78,911,0.49440188568061283,0.49440188568061283,858,0.5055981143193872,0.4794285714285714,0.4794285714285714,0.28782172002510986
MILD,X_hat,0.01197191290545442,918,840,78,910,0.08496732026143791,0.06861427026136013,0.10477938359445393,0.9150326797385621,1697,1489,53,840,78,910,0.4949911608721273,0.4949911608721273,857,0.5050088391278728,0.48,0.48,0.288135593220339
MILD,X_hat,0.011961861748967677,919,841,78,909,0.08487486398258977,0.06853901875329367,0.10466674404908051,0.9151251360174102,1697,1489,53,841,78,909,0.4955804360636417,0.4955804360636417,856,0.5044195639363582,0.4805714285714286,0.4805714285714286,0.2884494664155681
MILD,X_hat,0.011930821548758292,920,842,78,908,0.08478260869565217,0.06846393215522442,0.10455434635409427,0.9152173913043479,1697,1489,53,842,78,908,0.49616971125515613,0.49616971125515613,855,0.5038302887448438,0.48114285714285715,0.48114285714285715,0.28876333961079725
MILD,X_hat,0.011927642514159436,921,842,79,908,0.08577633007600434,0.06936723480234795,0.10562649766620429,0.9142236699239956,1697,1489,53,842,79,908,0.49616971125515613,0.49616971125515613,855,0.5038302887448438,0.48114285714285715,0.48114285714285715,0.2890772128060264
MILD,X_hat,0.011918421710531485,922,843,79,907,0.08568329718004339,0.06929140201447548,0.1055133199806298,0.9143167028199566,1697,1489,53,843,79,907,0.4967589864466706,0.4967589864466706,854,0.5032410135533294,0.4817142857142857,0.4817142857142857,0.2893910860012555
MILD,X_hat,0.011915783189738353,923,843,80,907,0.0866738894907909,0.07019266105346034,0.10658132468209872,0.9133261105092091,1697,1489,53,843,80,907,0.4967589864466706,0.4967589864466706,854,0.5032410135533294,0.4817142857142857,0.4817142857142857,0.28970495919648465
MILD,X_hat,0.011909175789851897,924,844,80,906,0.08658008658008658,0.07011608830214595,0.10646737567556853,0.9134199134199135,1697,1489,53,844,80,906,0.497348261638185,0.497348261638185,853,0.502651738361815,0.48228571428571426,0.48228571428571426,0.2900188323917137
MILD,X_hat,0.011904159053978335,925,845,80,905,0.08648648648648649,0.07003968246489839,0.1063536699902298,0.9135135135135135,1697,1489,53,845,80,905,0.4979375368296995,0.4979375368296995,852,0.5020624631703006,0.4828571428571429,0.4828571428571429,0.29033270558694285
MILD,X_hat,0.011873865276837564,926,846,80,904,0.08639308855291576,0.0699634429964467,0.10624020684778816,0.9136069114470843,1697,1489,53,846,80,904,0.4985268120212139,0.4985268120212139,851,0.501473187978786,0.48342857142857143,0.48342857142857143,0.290646578782172
MILD,X_hat,0.011865496607847161,927,847,80,903,0.08629989212513485,0.06988736935389302,0.10612698547326403,0.9137001078748651,1697,1489,53,847,80,903,0.4991160872127283,0.4991160872127283,850,0.5008839127872716,0.484,0.484,0.2909604519774011
MILD,X_hat,0.01185402802126439,928,848,80,902,0.08620689655172414,0.06981146099669935,0.1060140050949748,0.9137931034482759,1697,1489,53,848,80,902,0.4997053624042428,0.4997053624042428,849,0.5002946375957572,0.4845714285714286,0.4845714285714286,0.29127432517263024
MILD,X_hat,0.011852588090804408,929,849,80,901,0.0861141011840689,0.06973571738667506,0.10590126494451751,0.9138858988159311,1697,1489,53,849,80,901,0.5002946375957572,0.5002946375957572,848,0.4997053624042428,0.48514285714285715,0.48514285714285715,0.2915881983678594
MILD,X_hat,0.01184737704115732,930,850,80,900,0.08602150537634409,0.06966013798796383,0.1057887642567513,0.9139784946236559,1697,1489,53,850,80,900,0.5008839127872716,0.5008839127872716,847,0.4991160872127283,0.4857142857142857,0.4857142857142857,0.2919020715630885
MILD,X_hat,0.011820627922113029,931,851,80,899,0.08592910848549946,0.06958472226703133,0.1056765022697802,0.9140708915145005,1697,1489,53,851,80,899,0.501473187978786,0.501473187978786,846,0.4985268120212139,0.48628571428571427,0.48628571428571427,0.29221594475831764
MILD,X_hat,0.011803857756003388,932,852,80,898,0.08583690987124463,0.06950946969265243,0.10556447822493595,0.9141630901287554,1697,1489,53,852,80,898,0.5020624631703006,0.5020624631703006,845,0.4979375368296995,0.4868571428571429,0.4868571428571429,0.29252981795354677
MILD,X_hat,0.011803476536079523,933,852,81,898,0.08681672025723473,0.07040152667868482,0.1066203773577325,0.9131832797427653,1697,1489,53,852,81,898,0.5020624631703006,0.5020624631703006,845,0.4979375368296995,0.4868571428571429,0.4868571428571429,0.2928436911487759
MILD,X_hat,0.011800663048772721,934,853,81,897,0.0867237687366167,0.07032555019905284,0.1065075992217826,0.9132762312633833,1697,1489,53,853,81,897,0.502651738361815,0.502651738361815,844,0.497348261638185,0.48742857142857143,0.48742857142857143,0.29315756434400503
MILD,X_hat,0.011779291416430072,935,854,81,896,0.08663101604278074,0.07024973755846103,0.10639505934794355,0.9133689839572192,1697,1489,53,854,81,896,0.5032410135533294,0.5032410135533294,843,0.4967589864466706,0.488,0.488,0.29347143753923416
MILD,X_hat,0.011772850862155484,936,854,82,896,0.0876068376068376,0.07113890293938968,0.10744596075804741,0.9123931623931624,1697,1489,53,854,82,896,0.5032410135533294,0.5032410135533294,843,0.4967589864466706,0.488,0.488,0.2937853107344633
MILD,X_hat,0.011755105048326367,937,855,82,895,0.08751334044823907,0.0710623735903027,0.10733267612516843,0.9124866595517609,1697,1489,53,855,82,895,0.5038302887448438,0.5038302887448438,842,0.49616971125515613,0.48857142857142855,0.48857142857142855,0.2940991839296924
MILD,X_hat,0.011736433132736458,938,856,82,894,0.08742004264392324,0.07098600875135938,0.10721963005206839,0.9125799573560768,1697,1489,53,856,82,894,0.5044195639363582,0.5044195639363582,841,0.4955804360636417,0.48914285714285716,0.48914285714285716,0.29441305712492155
MILD,X_hat,0.011733051927119124,939,856,83,894,0.08839190628328009,0.07187229170612006,0.10826558537995101,0.9116080937167199,1697,1489,53,856,83,894,0.5044195639363582,0.5044195639363582,841,0.4955804360636417,0.48914285714285716,0.48914285714285716,0.2947269303201507
MILD,X_hat,0.011728874913871016,940,857,83,893,0.08829787234042553,0.0717952172755423,0.10815180373464589,0.9117021276595745,1697,1489,53,857,83,893,0.5050088391278728,0.5050088391278728,840,0.4949911608721273,0.4897142857142857,0.4897142857142857,0.2950408035153798
MILD,X_hat,0.011711613850962945,941,857,84,893,0.08926673751328375,0.07267949613860622,0.10919383003315006,0.9107332624867163,1697,1489,53,857,84,893,0.5050088391278728,0.5050088391278728,840,0.4949911608721273,0.4897142857142857,0.4897142857142857,0.2953546767106089
MILD,X_hat,0.011710237637043779,942,858,84,892,0.08917197452229299,0.07260171799148839,0.109079320852962,0.910828025477707,1697,1489,53,858,84,892,0.5055981143193872,0.5055981143193872,839,0.49440188568061283,0.49028571428571427,0.49028571428571427,0.295668549905838
MILD,X_hat,0.011704245467566795,943,859,84,891,0.08907741251325557,0.07252410616728165,0.10896505151570086,0.9109225874867445,1697,1489,53,859,84,891,0.5061873895109016,0.5061873895109016,838,0.4938126104890984,0.4908571428571429,0.4908571428571429,0.29598242310106715
MILD,X_hat,0.01169622887332946,944,860,84,890,0.08898305084745763,0.07244666013294562,0.10885102126885712,0.9110169491525424,1697,1489,53,860,84,890,0.506776664702416,0.506776664702416,837,0.493223335297584,0.49142857142857144,0.49142857142857144,0.2962962962962963
MILD,X_hat,0.011677745510620853,945,861,84,889,0.08888888888888889,0.07236937935771573,0.1087372293630649,0.9111111111111111,1697,1489,53,861,84,889,0.5073659398939304,0.5073659398939304,836,0.4926340601060695,0.492,0.492,0.2966101694915254
MILD,X_hat,0.011676555470649828,946,862,84,888,0.08879492600422834,0.07229226331309103,0.1086236750520856,0.9112050739957717,1697,1489,53,862,84,888,0.5079552150854449,0.5079552150854449,835,0.4920447849145551,0.49257142857142855,0.49257142857142855,0.29692404268675454
MILD,X_hat,0.011659894926519301,947,863,84,887,0.08870116156282999,0.07221531147282215,0.10851035759279154,0.91129883843717,1697,1489,53,863,84,887,0.5085444902769594,0.5085444902769594,834,0.49145550972304064,0.49314285714285716,0.49314285714285716,0.29723791588198367
MILD,X_hat,0.011647217389237243,948,864,84,886,0.08860759493670886,0.0721385233128994,0.10839727624514996,0.9113924050632911,1697,1489,53,864,84,886,0.5091337654684738,0.5091337654684738,833,0.4908662345315262,0.4937142857142857,0.4937142857142857,0.2975517890772128
MILD,X_hat,0.011637831165630406,949,865,84,885,0.08851422550052687,0.07206189831154076,0.10828443027220662,0.9114857744994731,1697,1489,53,865,84,885,0.5097230406599882,0.5097230406599882,832,0.4902769593400118,0.4942857142857143,0.4942857142857143,0.29786566227244193
MILD,X_hat,0.01163513827379283,950,866,84,884,0.08842105263157894,0.07198543594918015,0.10817181894007012,0.911578947368421,1697,1489,53,866,84,884,0.5103123158515026,0.5103123158515026,831,0.48968768414849734,0.4948571428571429,0.4948571428571429,0.29817953546767106
MILD,X_hat,0.011631755115192502,951,867,84,883,0.08832807570977919,0.07190913570845558,0.10805944151789584,0.9116719242902208,1697,1489,53,867,84,883,0.5109015910430171,0.5109015910430171,830,0.4890984089569829,0.49542857142857144,0.49542857142857144,0.2984934086629002
MILD,X_hat,0.01160289830148383,952,868,84,882,0.08823529411764706,0.07183299707419748,0.10794729727787016,0.9117647058823529,1697,1489,53,868,84,882,0.5114908662345315,0.5114908662345315,829,0.48850913376546845,0.496,0.496,0.2988072818581293
MILD,X_hat,0.011591590538439993,953,869,84,881,0.08814270724029381,0.0717570195334172,0.10783538549519484,0.9118572927597062,1697,1489,53,869,84,881,0.512080141426046,0.512080141426046,828,0.48791985857395404,0.49657142857142855,0.49657142857142855,0.29912115505335846
MILD,X_hat,0.011581405687548544,954,870,84,880,0.0880503144654088,0.07168120257529542,0.10772370544807139,0.9119496855345912,1697,1489,53,870,84,880,0.5126694166175604,0.5126694166175604,827,0.4873305833824396,0.49714285714285716,0.49714285714285716,0.2994350282485876
MILD,X_hat,0.011580381048714417,955,871,84,879,0.08795811518324607,0.07160554569117064,0.10761225641768554,0.912041884816754,1697,1489,53,871,84,879,0.5132586918090748,0.5132586918090748,826,0.48674130819092515,0.4977142857142857,0.4977142857142857,0.2997489014438167
MILD,X_hat,0.011577588402372519,956,872,84,878,0.08786610878661087,0.07153004837452782,0.10750103768819187,0.9121338912133892,1697,1489,53,872,84,878,0.5138479670005893,0.5138479670005893,825,0.48615203299941073,0.4982857142857143,0.4982857142857143,0.30006277463904585
MILD,X_hat,0.01155996086566057,957,873,84,877,0.0877742946708464,0.07145471012098716,0.10739004854669855,0.9122257053291536,1697,1489,53,873,84,877,0.5144372421921037,0.5144372421921037,824,0.48556275780789626,0.49885714285714283,0.49885714285714283,0.300376647834275
MILD,X_hat,0.011547017577440777,958,874,84,876,0.08768267223382047,0.07137953042829275,0.10727928828325202,0.9123173277661796,1697,1489,53,874,84,876,0.5150265173836182,0.5150265173836182,823,0.48497348261638185,0.49942857142857144,0.49942857142857144,0.30069052102950405
MILD,X_hat,0.011541618443279738,959,874,85,876,0.0886339937434828,0.07224817533349547,0.10830227482433046,0.9113660062565172,1697,1489,53,874,85,876,0.5150265173836182,0.5150265173836182,823,0.48497348261638185,0.49942857142857144,0.49942857142857144,0.3010043942247332
MILD,X_hat,0.011513879058424681,960,875,85,875,0.08854166666666667,0.0721723157791867,0.10819081057293911,0.9114583333333334,1697,1489,53,875,85,875,0.5156157925751326,0.5156157925751326,822,0.48438420742486743,0.5,0.5,0.3013182674199623
MILD,X_hat,0.011508884067149904,961,876,85,874,0.08844953173777315,0.0720966153906313,0.10807957545545545,0.9115504682622269,1697,1489,53,876,85,874,0.516205067766647,0.516205067766647,821,0.48379493223335296,0.5005714285714286,0.5005714285714286,0.30163214061519145
MILD,X_hat,0.011493422055590176,962,877,85,873,0.08835758835758836,0.07202107366732291,0.10796856876628827,0.9116424116424117,1697,1489,53,877,85,873,0.5167943429581615,0.5167943429581615,820,0.48320565704183854,0.5011428571428571,0.5011428571428571,0.3019460138104206
MILD,X_hat,0.011471583196145416,963,878,85,872,0.08826583592938733,0.07194569011085196,0.10785778980273951,0.9117341640706127,1697,1489,53,878,85,872,0.5173836181496759,0.5173836181496759,819,0.4826163818503241,0.5017142857142857,0.5017142857142857,0.3022598870056497
MILD,X_hat,0.01146270383526068,964,879,85,871,0.08817427385892117,0.07187046422489454,0.10774723786498941,0.9118257261410788,1697,1489,53,879,85,871,0.5179728933411903,0.5179728933411903,818,0.48202710665880966,0.5022857142857143,0.5022857142857143,0.30257376020087884
MILD,X_hat,0.01144615689449689,965,880,85,870,0.08808290155440414,0.07179539551520168,0.10763691225608187,0.9119170984455959,1697,1489,53,880,85,870,0.5185621685327048,0.5185621685327048,817,0.48143783146729524,0.5028571428571429,0.5028571428571429,0.30288763339610797
MILD,X_hat,0.011443700159560517,966,881,85,869,0.08799171842650104,0.07172048348958843,0.10752681228190966,0.912008281573499,1697,1489,53,881,85,869,0.5191514437242192,0.5191514437242192,816,0.48084855627578077,0.5034285714285714,0.5034285714285714,0.3032015065913371
MILD,X_hat,0.011440616084831734,967,882,85,868,0.08790072388831438,0.07164572765792299,0.10741693725120005,0.9120992761116856,1697,1489,53,882,85,868,0.5197407189157337,0.5197407189157337,815,0.48025928108426635,0.504,0.504,0.30351537978656623
MILD,X_hat,0.01143082418975099,968,883,85,867,0.0878099173553719,0.07157112753211624,0.1073072864755003,0.9121900826446281,1697,1489,53,883,85,867,0.5203299941072481,0.5203299941072481,814,0.47967000589275194,0.5045714285714286,0.5045714285714286,0.30382925298179536
MILD,X_hat,0.01143000920764706,969,884,85,866,0.08771929824561403,0.07149668262611089,0.10719785926916325,0.9122807017543859,1697,1489,53,884,85,866,0.5209192692987625,0.5209192692987625,813,0.47908073070123747,0.5051428571428571,0.5051428571428571,0.3041431261770245
MILD,X_hat,0.011422055370514201,970,885,85,865,0.08762886597938144,0.07142239245587104,0.10708865494933312,0.9123711340206185,1697,1489,53,885,85,865,0.521508544490277,0.521508544490277,812,0.47849145550972305,0.5057142857142857,0.5057142857142857,0.3044569993722536
MILD,X_hat,0.011402425345320525,971,885,86,865,0.08856848609680741,0.07228083964867528,0.10809870538361822,0.9114315139031925,1697,1489,53,885,86,865,0.521508544490277,0.521508544490277,812,0.47849145550972305,0.5057142857142857,0.5057142857142857,0.30477087256748275
MILD,X_hat,0.011401759747514055,972,885,87,865,0.08950617283950617,0.07313821064666569,0.1091060025020724,0.9104938271604939,1697,1489,53,885,87,865,0.521508544490277,0.521508544490277,812,0.47849145550972305,0.5057142857142857,0.5057142857142857,0.3050847457627119
MILD,X_hat,0.011399022448677751,973,886,87,864,0.08941418293936279,0.07306244184684282,0.10899520652057576,0.9105858170606372,1697,1489,53,886,87,864,0.5220978196817914,0.5220978196817914,811,0.4779021803182086,0.5062857142857143,0.5062857142857143,0.305398618957941
MILD,X_hat,0.011388477747346722,974,887,87,863,0.08932238193018481,0.07298682990243478,0.10888463526859225,0.9106776180698152,1697,1489,53,887,87,863,0.5226870948733058,0.5226870948733058,810,0.47731290512669416,0.5068571428571429,0.5068571428571429,0.30571249215317015
MILD,X_hat,0.011380972577050574,975,887,88,863,0.09025641025641026,0.0738414936886932,0.10988740050564008,0.9097435897435897,1697,1489,53,887,88,863,0.5226870948733058,0.5226870948733058,810,0.47731290512669416,0.5068571428571429,0.5068571428571429,0.3060263653483992
MILD,X_hat,0.011377146095497632,976,887,89,863,0.09118852459016394,0.07469507136449101,0.11088746056833075,0.9088114754098361,1697,1489,53,887,89,863,0.5226870948733058,0.5226870948733058,810,0.47731290512669416,0.5068571428571429,0.5068571428571429,0.30634023854362835
MILD,X_hat,0.011375067261330467,977,887,90,863,0.09211873080859775,0.07554755573743345,0.11188483424507632,0.9078812691914022,1697,1489,53,887,90,863,0.5226870948733058,0.5226870948733058,810,0.47731290512669416,0.5068571428571429,0.5068571428571429,0.3066541117388575
MILD,X_hat,0.011363759653599856,978,888,90,862,0.09202453987730061,0.07546968041776062,0.11177181073042242,0.9079754601226994,1697,1489,53,888,90,862,0.5232763700648203,0.5232763700648203,809,0.47672362993517975,0.5074285714285715,0.5074285714285715,0.3069679849340866
MILD,X_hat,0.011361131935455206,979,889,90,861,0.09193054136874361,0.07539196551445365,0.11165901526253191,0.9080694586312564,1697,1489,53,889,90,861,0.5238656452563347,0.5238656452563347,808,0.4761343547436653,0.508,0.508,0.30728185812931574
MILD,X_hat,0.011321612958183461,980,890,90,860,0.09183673469387756,0.07531441053225411,0.11154644715213362,0.9081632653061225,1697,1489,53,890,90,860,0.5244549204478491,0.5244549204478491,807,0.47554507955215086,0.5085714285714286,0.5085714285714286,0.3075957313245449
MILD,X_hat,0.011306727939201679,981,890,91,860,0.09276248725790011,0.07616339573051654,0.1125385086787793,0.9072375127420998,1697,1489,53,890,91,860,0.5244549204478491,0.5244549204478491,807,0.47554507955215086,0.5085714285714286,0.5085714285714286,0.307909604519774
MILD,X_hat,0.011295516525689565,982,891,91,859,0.09266802443991853,0.07608520348933867,0.11242528890058948,0.9073319755600815,1697,1489,53,891,91,859,0.5250441956393636,0.5250441956393636,806,0.4749558043606364,0.5091428571428571,0.5091428571428571,0.30822347771500314
MILD,X_hat,0.011294507338849704,983,892,91,858,0.09257375381485249,0.0760071716661917,0.11231229663298209,0.9074262461851476,1697,1489,53,892,91,858,0.525633470830878,0.525633470830878,805,0.474366529169122,0.5097142857142857,0.5097142857142857,0.30853735091023227
MILD,X_hat,0.01128207066625641,984,893,91,857,0.09247967479674797,0.07592929976781104,0.11219953119111181,0.907520325203252,1697,1489,53,893,91,857,0.5262227460223925,0.5262227460223925,804,0.47377725397760756,0.5102857142857142,0.5102857142857142,0.3088512241054614
MILD,X_hat,0.01127026259413753,985,893,92,857,0.09340101522842639,0.0767748087199854,0.11318633939441142,0.9065989847715736,1697,1489,53,893,92,857,0.5262227460223925,0.5262227460223925,804,0.47377725397760756,0.5102857142857142,0.5102857142857142,0.30916509730069053
MILD,X_hat,0.011268216944931913,986,894,92,856,0.09330628803245436,0.07669630666128685,0.11307293077244326,0.9066937119675457,1697,1489,53,894,92,856,0.5268120212139069,0.5268120212139069,803,0.4731879787860931,0.5108571428571429,0.5108571428571429,0.30947897049591966
MILD,X_hat,0.011226211781244297,987,895,92,855,0.09321175278622088,0.07661796500771242,0.11295974911444817,0.9067882472137792,1697,1489,53,895,92,855,0.5274012964054213,0.5274012964054213,802,0.4725987035945787,0.5114285714285715,0.5114285714285715,0.3097928436911488
MILD,X_hat,0.01119676889702925,988,896,92,854,0.0931174089068826,0.07653978326802019,0.11284679374000167,0.9068825910931174,1697,1489,53,896,92,854,0.5279905715969357,0.5279905715969357,801,0.47200942840306426,0.512,0.512,0.3101067168863779
MILD,X_hat,0.011189479745766225,989,897,92,853,0.09302325581395349,0.07646176095297248,0.11273406397139547,0.9069767441860465,1697,1489,53,897,92,853,0.5285798467884502,0.5285798467884502,800,0.4714201532115498,0.5125714285714286,0.5125714285714286,0.31042059008160705
MILD,X_hat,0.01116313420526153,990,898,92,852,0.09292929292929293,0.0763838975753258,0.11262155913362393,0.907070707070707,1697,1489,53,898,92,852,0.5291691219799647,0.5291691219799647,799,0.47083087802003537,0.5131428571428571,0.5131428571428571,0.3107344632768362
MILD,X_hat,0.011162117475932059,991,899,92,851,0.09283551967709384,0.07630619264982043,0.11250927855437053,0.9071644803229062,1697,1489,53,899,92,851,0.5297583971714791,0.5297583971714791,798,0.4702416028285209,0.5137142857142857,0.5137142857142857,0.3110483364720653
MILD,X_hat,0.011150495079451612,992,900,92,850,0.09274193548387097,0.07622864569317074,0.1123972215639946,0.907258064516129,1697,1489,53,900,92,850,0.5303476723629935,0.5303476723629935,797,0.4696523276370065,0.5142857142857142,0.5142857142857142,0.3113622096672944
MILD,X_hat,0.01114855504607551,993,901,92,849,0.09264853977844914,0.0761512562240547,0.11228538749551788,0.9073514602215509,1697,1489,53,901,92,849,0.5309369475545079,0.5309369475545079,796,0.46906305244549207,0.5148571428571429,0.5148571428571429,0.3116760828625235
MILD,X_hat,0.011123165114549305,994,902,92,848,0.0925553319919517,0.07607402376310428,0.11217377568461144,0.9074446680080482,1697,1489,53,902,92,848,0.5315262227460223,0.5315262227460223,795,0.4684737772539776,0.5154285714285715,0.5154285714285715,0.31198995605775265
MILD,X_hat,0.011120799370072806,995,903,92,847,0.09246231155778895,0.07599694783289535,0.11206238546958253,0.907537688442211,1697,1489,53,903,92,847,0.5321154979375369,0.5321154979375369,794,0.4678845020624632,0.516,0.516,0.3123038292529818
MILD,X_hat,0.011118935398399726,996,904,92,846,0.09236947791164658,0.07592002795793783,0.1119512161913614,0.9076305220883534,1697,1489,53,904,92,846,0.5327047731290513,0.5327047731290513,793,0.4672952268709487,0.5165714285714286,0.5165714285714286,0.3126177024482109
MILD,X_hat,0.011111399174992338,997,904,93,846,0.09327983951855567,0.07675586295112291,0.11292598640430554,0.9067201604814443,1697,1489,53,904,93,846,0.5327047731290513,0.5327047731290513,793,0.4672952268709487,0.5165714285714286,0.5165714285714286,0.31293157564344004
MILD,X_hat,0.011088499470187845,998,905,93,845,0.09318637274549098,0.07667832748620179,0.11281418866916249,0.906813627254509,1697,1489,53,905,93,845,0.5332940483205657,0.5332940483205657,792,0.4667059516794343,0.5171428571428571,0.5171428571428571,0.31324544883866917
MILD,X_hat,0.011083180885478435,999,905,94,845,0.0940940940940941,0.07751231971887265,0.11378557401429318,0.9059059059059059,1697,1489,53,905,94,845,0.5332940483205657,0.5332940483205657,792,0.4667059516794343,0.5171428571428571,0.5171428571428571,0.3135593220338983
MILD,X_hat,0.011083105384936547,1000,906,94,844,0.094,0.07743417357376373,0.11367315431650704,0.906,1697,1489,53,906,94,844,0.5338833235120801,0.5338833235120801,791,0.4661166764879199,0.5177142857142857,0.5177142857142857,0.31387319522912743
MILD,X_hat,0.011082898906070846,1001,907,94,843,0.0939060939060939,0.07735618487267766,0.11356095647004104,0.906093906093906,1697,1489,53,907,94,843,0.5344725987035945,0.5344725987035945,790,0.4655274012964054,0.5182857142857142,0.5182857142857142,0.31418706842435656
MILD,X_hat,0.011065071827912205,1002,908,94,842,0.09381237524950099,0.0772783531401788,0.11344897981905318,0.906187624750499,1697,1489,53,908,94,842,0.5350618738951091,0.5350618738951091,789,0.464938126104891,0.5188571428571429,0.5188571428571429,0.3145009416195857
MILD,X_hat,0.011064935319839314,1003,908,95,842,0.09471585244267199,0.07810897825021065,0.11441533342020782,0.905284147557328,1697,1489,53,908,95,842,0.5350618738951091,0.5350618738951091,789,0.464938126104891,0.5188571428571429,0.5188571428571429,0.3148148148148148
MILD,X_hat,0.01104518960903946,1004,909,95,841,0.0946215139442231,0.07803054253296893,0.11430274275131963,0.9053784860557769,1697,1489,53,909,95,841,0.5356511490866235,0.5356511490866235,788,0.4643488509133765,0.5194285714285715,0.5194285714285715,0.31512868801004396
MILD,X_hat,0.011023763025582322,1005,910,95,840,0.0945273631840796,0.07795226421808149,0.1141903733845494,0.9054726368159204,1697,1489,53,910,95,840,0.5362404242781379,0.5362404242781379,787,0.4637595757218621,0.52,0.52,0.3154425612052731
MILD,X_hat,0.011018069697703093,1006,911,95,839,0.09443339960238568,0.07787414283211568,0.11407822466828847,0.9055666003976143,1697,1489,53,911,95,839,0.5368296994696523,0.5368296994696523,786,0.4631703005303477,0.5205714285714286,0.5205714285714286,0.3157564344005022
MILD,X_hat,0.011008682246646239,1007,912,95,838,0.09433962264150944,0.07779617790353592,0.11396629595348291,0.9056603773584906,1697,1489,53,912,95,838,0.5374189746611667,0.5374189746611667,785,0.4625810253388332,0.5211428571428571,0.5211428571428571,0.31607030759573135
MILD,X_hat,0.011005677213081594,1008,913,95,837,0.09424603174603174,0.07771836896269434,0.11385458659362101,0.9057539682539683,1697,1489,53,913,95,837,0.5380082498526813,0.5380082498526813,784,0.4619917501473188,0.5217142857142857,0.5217142857142857,0.3163841807909605
MILD,X_hat,0.010971089168598716,1009,913,96,837,0.09514370664023786,0.07854414277863482,0.11481431141489996,0.9048562933597621,1697,1489,53,913,96,837,0.5380082498526813,0.5380082498526813,784,0.4619917501473188,0.5217142857142857,0.5217142857142857,0.31669805398618955
