dataset_id,base_dataset_id,severity,candidate_index,candidate_id,lipid_name,X_hat,rho_zero,rho_zero_status,raw_solver_reported,candidate_truth,molecular_truth,reportable_truth,cone_isolation,max_fragment_cosine,max_full_cosine,lipid_class,collective_gain,pair_id,unit_id,role,spectral_score_CAL,spectral_score_HOLD,joint_hard_score,joint_easy_score,fragment_cosine,fragment_support_jaccard,full_cosine,parent_cosine,base_template_id,realized_spatial_correlation,abundance_multiplier,K,replicate,split
MODERATE__HOLD_R1_K175,HOLD_R1_K175,MODERATE,26,PA-H__0162,PA 22:0_18:2,0.00932225291361359,2.8181998127379586e-18,COMPUTED,True,True,True,True,0.34226134747101367,0.761776416520081,0.6134161506702321,PA,0.4474985059635067,,34,singleton_control,,,,,,,,,109,,1.0760213163243861,175,R1,HOLD
MODERATE__HOLD_R1_K175,HOLD_R1_K175,MODERATE,27,PA-H__0163,PA 22:1_18:2,0.017059218944628727,1.2508906894652678e-05,COMPUTED,True,True,True,True,0.3672416022212644,0.8804726866933393,0.607232220086111,PA,0.42728280324989093,B1_U95_U125,95,spectral_hard_spatial_low,0.7451149425287357,0.8009901477832513,0.7451149425287357,0.8009901477832513,0.0753246954491252,0.3018867924528302,0.08214312893707955,0.11319967071044161,246,-0.2514853335695852,2.0,175,R1,HOLD
MODERATE__HOLD_R1_K175,HOLD_R1_K175,MODERATE,28,PA-H__0164,PA 18:2_22:2,0.004700102009605331,1.761374882961224e-18,COMPUTED,True,False,False,False,0.47866516502254414,0.8685597534716455,0.7219248581633445,PA,0.21330629332370504,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,175,R1,HOLD
MODERATE__HOLD_R1_K175,HOLD_R1_K175,MODERATE,29,PA-H__0165,PA 18:2_22:3,0.0,,NOT_COMPUTED,False,False,False,False,0.40654814292933356,0.8361365785941115,0.722889225295104,PA,0.2844157982081504,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,175,R1,HOLD
MODERATE__HOLD_R1_K175,HOLD_R1_K175,MODERATE,30,PA-H__0169,PA 24:0_18:2,0.0002835773304633606,,NOT_COMPUTED,False,False,False,False,0.4349361980895777,0.674205896426856,0.5485397946470075,PA,0.4011882505953169,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,175,R1,HOLD
MODERATE__HOLD_R1_K175,HOLD_R1_K175,MODERATE,31,PA-H__0170,PA 24:1_18:2,0.01723856831796741,8.596366318762032e-06,COMPUTED,True,True,True,True,0.416531063009088,0.7481851339902038,0.6386711778861706,PA,0.35294871355264307,B3_U62_U111,62,spectral_hard_spatial_low,0.6664384236453202,0.7616584564860427,0.6664384236453202,0.7616584564860427,0.1231108935077214,0.23478260869565218,0.10404094948269774,0.0,121,-0.19504475027495594,1.0000000000000002,175,R1,HOLD
MODERATE__HOLD_R1_K175,HOLD_R1_K175,MODERATE,32,PA-H__0173,PA 18:2_24:4,0.006159324856228843,0.0,COMPUTED,True,True,True,True,0.33277246997096527,0.6495701338678831,0.6430180714358019,PA,0.4330785336890039,B6_U26_U82,82,spectral_easy_spatial_high,0.19121839080459768,0.41874220032840725,0.19121839080459768,0.41874220032840725,1.8412021151145245e-07,0.09285714285714286,1.8199558490736153e-07,0.0,180,0.9964852610604907,0.7802037075442214,175,R1,HOLD
MODERATE__HOLD_R1_K175,HOLD_R1_K175,MODERATE,33,PA-H__0174,PA 18:2_24:5,0.0018535309876235304,0.0,COMPUTED,True,True,True,True,0.30902833514416345,0.8083196183923326,0.8030418220184925,PA,0.2868943377666932,B6_U66_U154,66,spectral_hard_spatial_low,0.6740246305418719,0.8117881773399014,0.6740246305418719,0.8117881773399014,0.2720760767326175,0.12605042016806722,0.2705250079291411,0.0,171,-0.23888516682926203,0.5,175,R1,HOLD
MODERATE__HOLD_R1_K175,HOLD_R1_K175,MODERATE,34,PA-H__0175,PA 18:2_24:6,0.0009348510863521301,,NOT_COMPUTED,False,False,False,False,0.29491975880184035,0.8083196183923326,0.8030418220184925,PA,0.3010029141090163,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,175,R1,HOLD
MODERATE__HOLD_R1_K175,HOLD_R1_K175,MODERATE,35,PA-H__0197,PA 20:0_20:0,0.002734769215319532,7.850717541943922e-07,COMPUTED,True,False,False,False,0.30857219638826255,0.9341726466812952,0.8971732152464247,PA,0.13310667094001766,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,175,R1,HOLD
MODERATE__HOLD_R1_K175,HOLD_R1_K175,MODERATE,36,PA-H__0198,PA 20:0_20:1,0.0032602631069800427,0.0,COMPUTED,True,False,False,False,0.2700502904887188,0.7565930817931681,0.6960378383676507,PA,0.447954812251149,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,175,R1,HOLD
MODERATE__HOLD_R1_K175,HOLD_R1_K175,MODERATE,37,PA-H__0199,PA 20:0_20:2,5.32030285403161e-07,,NOT_COMPUTED,False,True,True,True,0.2807555140432376,0.7492730089935543,0.6350781709113766,PA,0.49169235917013354,B7_U69_U83,69,spectral_hard_spatial_high,0.7420279146141214,0.7909720853858784,0.7420279146141214,0.7909720853858784,0.1001863763237193,0.39622641509433965,0.08416550006692773,0.0,222,0.9963062276148869,0.5,175,R1,HOLD
MODERATE__HOLD_R1_K175,HOLD_R1_K175,MODERATE,38,PA-H__0200,PA 20:0_20:3,0.008601053696375085,0.0,COMPUTED,True,True,True,True,0.28594755195446475,0.8048190171061798,0.7203920412647556,PA,0.4076195370011738,B5_U53_U107,53,spectral_hard_spatial_low,0.6654942528735632,0.6520853858784894,0.6520853858784894,0.6654942528735632,0.001805667840925386,0.13114754098360656,0.0016250389535571094,0.0,287,-0.1259374518719479,1.4538436095675817,175,R1,HOLD
MODERATE__HOLD_R1_K175,HOLD_R1_K175,MODERATE,39,PA-H__0201,PA 20:0_20:4,4.425721161635324e-07,,NOT_COMPUTED,False,True,True,True,0.1645114953783594,0.8957566529041909,0.8619613486853611,PA,0.3424625013635971,B2_U23_U146,146,spectral_hard_spatial_low,0.6574581280788178,0.6583152709359607,0.6574581280788178,0.6583152709359607,0.03686160437306331,0.05925925925925926,0.03539255213324386,0.0,213,-0.36975084900206073,0.7303443264893795,175,R1,HOLD
MODERATE__HOLD_R1_K175,HOLD_R1_K175,MODERATE,40,PA-H__0202,PA 20:0_20:5,0.0010555388041810305,2.5875430935774856e-06,COMPUTED,True,False,False,False,0.18367672004065808,0.9361340206999159,0.9175683792240663,PA,0.2139012841901092,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,175,R1,HOLD
MODERATE__HOLD_R1_K175,HOLD_R1_K175,MODERATE,41,PA-H__0204,PA 20:0_22:1,0.006881005817190577,0.0,COMPUTED,True,True,True,True,0.3017443733307278,0.7600275012777736,0.7258338470317759,PA,0.3861256918000734,B4_U64_U141,64,spectral_hard_spatial_high,0.7657668308702792,0.7451904761904762,0.7451904761904762,0.7657668308702792,0.04936673211304598,0.11450381679389313,0.04704824842945059,0.0,223,0.9958667516089417,0.689110922829001,175,R1,HOLD
MODERATE__HOLD_R1_K175,HOLD_R1_K175,MODERATE,42,PA-H__0205,PA 20:0_22:2,0.0,,NOT_COMPUTED,False,False,False,False,0.3285634366810597,0.6941352616525697,0.6532726123926598,PA,0.4285593366507624,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,175,R1,HOLD
MODERATE__HOLD_R1_K175,HOLD_R1_K175,MODERATE,43,PA-H__0206,PA 20:0_22:3,0.005616775644225068,0.0,COMPUTED,True,False,False,False,0.3047114646464892,0.6917588469202741,0.6545603952551788,PA,0.45129825021396425,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,175,R1,HOLD
MODERATE__HOLD_R1_K175,HOLD_R1_K175,MODERATE,44,PA-H__0207,PA 20:0_22:4,0.00605713243104913,0.0,COMPUTED,True,True,True,True,0.241048023112079,0.8303328039494347,0.811768772008992,PA,0.3429309669132585,,135,singleton_control,,,,,,,,,329,,0.5,175,R1,HOLD
MODERATE__HOLD_R1_K175,HOLD_R1_K175,MODERATE,45,PA-H__0208,PA 20:0_22:5,0.0014097643549709456,0.0,COMPUTED,True,False,False,False,0.18797776572568772,0.9337578006589683,0.9226232034454928,PA,0.19772474199752751,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,175,R1,HOLD
MODERATE__HOLD_R1_K175,HOLD_R1_K175,MODERATE,46,PA-H__0209,PA 20:0_22:6,0.0020131164844520858,0.0,COMPUTED,True,True,True,True,0.18342642508946627,0.9361340206999159,0.9226232034454928,PA,0.20227608263374897,B7_U134_U159,159,spectral_hard_spatial_low,0.667512315270936,0.6009211822660099,0.6009211822660099,0.667512315270936,2.1721172227822936e-05,0.08571428571428572,2.1577778902626225e-05,0.0,166,-0.17794431856725149,0.5,175,R1,HOLD
MODERATE__HOLD_R1_K175,HOLD_R1_K175,MODERATE,47,PA-H__0217,PA 20:1_20:1,0.011841835678959967,8.468408305142264e-06,COMPUTED,True,True,True,True,0.4231895167566119,0.9753576763078726,0.6587714343940032,PA,0.3291536211973855,B1_U59_U80,80,spectral_hard_spatial_low,0.679983579638752,0.7071789819376026,0.679983579638752,0.7071789819376026,0.031175949260026654,0.07692307692307693,0.6587714343940032,0.9999999999999994,102,-0.29199834044192785,0.5,175,R1,HOLD
MODERATE__HOLD_R1_K175,HOLD_R1_K175,MODERATE,48,PA-H__0218,PA 20:1_20:2,0.0014707047409586592,0.0,COMPUTED,True,False,False,False,0.4799544894237642,0.9253440230489325,0.6127851649721114,PA,0.31029505444836114,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,175,R1,HOLD
MODERATE__HOLD_R1_K175,HOLD_R1_K175,MODERATE,49,PA-H__0219,PA 20:1_20:3,1.2897256368489746e-05,,NOT_COMPUTED,False,False,False,False,0.2950230689775499,0.8311619582958673,0.670144021014576,PA,0.44720802111394947,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,175,R1,HOLD
MODERATE__HOLD_R1_K175,HOLD_R1_K175,MODERATE,50,PA-H__0220,PA 20:1_20:4,0.0013550112134379688,0.0,COMPUTED,True,False,False,False,0.3008190275753367,0.858855563387748,0.7773054894334199,PA,0.3283043117601799,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,175,R1,HOLD
MODERATE__HOLD_R1_K175,HOLD_R1_K175,MODERATE,51,PA-H__0222,PA 22:0_20:1,0.014245232165621935,7.68246891387038e-06,COMPUTED,True,True,True,True,0.4020166500263304,0.8495611434984474,0.7558192210470013,PA,0.2527636987135384,,51,singleton_control,,,,,,,,,313,,1.0760213163243861,175,R1,HOLD
MODERATE__HOLD_R1_K175,HOLD_R1_K175,MODERATE,52,PA-H__0223,PA 20:1_22:1,0.0077711587999974505,3.5322407664536324e-06,COMPUTED,True,True,True,True,0.48292710886676304,0.8982874947005188,0.7105340184716673,PA,0.22073574264275386,B2_U60_U84,60,spectral_hard_spatial_low,0.8323037766830871,0.8063054187192118,0.8063054187192118,0.8323037766830871,0.42933444305322455,0.6511627906976745,0.3192878691885012,0.1211489568896669,244,-0.21416269310173836,0.7802037075442214,175,R1,HOLD
MODERATE__HOLD_R1_K175,HOLD_R1_K175,MODERATE,53,PA-H__0224,PA 20:1_22:2,7.799369953729688e-06,,NOT_COMPUTED,False,False,False,False,0.34352237197995034,0.9019786006016902,0.8163714083818836,PA,0.2340048772270285,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,175,R1,HOLD
MODERATE__HOLD_R1_K175,HOLD_R1_K175,MODERATE,54,PA-H__0225,PA 20:1_22:3,0.006845536968394774,0.0,COMPUTED,True,True,True,True,0.33476954438953394,0.8781031661032047,0.8136488404920164,PA,0.24658711409645712,,94,singleton_control,,,,,,,,,163,,1.8682084992203376,175,R1,HOLD
MODERATE__HOLD_R1_K175,HOLD_R1_K175,MODERATE,55,PA-H__0226,PA 20:1_22:4,0.001352003892244155,0.0,COMPUTED,True,False,False,False,0.34668458838690386,0.780619943822926,0.7254488250437023,PA,0.3415915206294644,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,175,R1,HOLD
MODERATE__HOLD_R1_K175,HOLD_R1_K175,MODERATE,56,PA-H__0227,PA 20:1_22:5,0.01240009532675369,9.499545807419502e-06,COMPUTED,True,True,True,True,0.22030580527220145,0.8930555529932804,0.8753112931195504,PA,0.2632540567277174,B7_U69_U83,83,spectral_hard_spatial_high,0.7420279146141214,0.7909720853858784,0.7420279146141214,0.7909720853858784,0.1001863763237193,0.39622641509433965,0.08416550006692773,0.0,222,0.9963062276148869,2.0,175,R1,HOLD
MODERATE__HOLD_R1_K175,HOLD_R1_K175,MODERATE,57,PA-H__0228,PA 20:1_22:6,0.014182638448801934,0.0,COMPUTED,True,True,True,True,0.23670331410171605,0.9753576763078726,0.8753112931195504,PA,0.2468565478982028,B5_U29_U147,147,spectral_hard_spatial_high,0.7965911330049261,0.8044614121510674,0.7965911330049261,0.8044614121510674,0.4853491220420133,0.3944954128440367,0.30769747932817465,0.0,236,0.9964035324236985,1.0760213163243861,175,R1,HOLD
MODERATE__HOLD_R1_K175,HOLD_R1_K175,MODERATE,58,PA-H__0236,PA 20:2_20:2,0.0013657146303698608,3.937480300844027e-06,COMPUTED,True,False,False,False,0.4107496994340883,0.9505388151236878,0.7219248581633445,PA,0.2812217589121609,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,175,R1,HOLD
MODERATE__HOLD_R1_K175,HOLD_R1_K175,MODERATE,59,PA-H__0237,PA 20:2_20:3,0.0011775682678265285,0.0,COMPUTED,True,False,False,False,0.5731558925579161,0.7541480424155057,0.5477421399094071,PA,0.2634913139559546,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,175,R1,HOLD
MODERATE__HOLD_R1_K175,HOLD_R1_K175,MODERATE,60,PA-H__0241,PA 22:1_20:2,0.006868073117539568,1.761374882961224e-18,COMPUTED,True,True,True,True,0.43337633237958284,0.8789327040599717,0.709852279634953,PA,0.27097424872123554,B2_U60_U84,84,spectral_hard_spatial_low,0.8323037766830871,0.8063054187192118,0.8063054187192118,0.8323037766830871,0.42933444305322455,0.6511627906976745,0.3192878691885012,0.1211489568896669,86,-0.21416269310173836,2.0,175,R1,HOLD
MODERATE__HOLD_R1_K175,HOLD_R1_K175,MODERATE,61,PA-H__0244,PA 20:2_22:4,0.0,,NOT_COMPUTED,False,False,False,False,0.37047771471182533,0.7482238559770684,0.6566445052131067,PA,0.3837225198236953,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,175,R1,HOLD
MODERATE__HOLD_R1_K175,HOLD_R1_K175,MODERATE,62,PA-H__0246,PA 20:2_22:6,0.0,,NOT_COMPUTED,False,False,False,False,0.2611282723143124,0.9505388151236878,0.8852934172669955,PA,0.20390459248529008,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,175,R1,HOLD
MODERATE__HOLD_R1_K175,HOLD_R1_K175,MODERATE,63,PA-H__0257,PA 22:0_20:3,0.009725781936423905,9.994802777053786e-06,COMPUTED,True,True,True,True,0.4070101497165706,0.700138513759436,0.6042594435163927,PA,0.38977747877753405,,57,singleton_control,,,,,,,,,244,,0.5,175,R1,HOLD
MODERATE__HOLD_R1_K175,HOLD_R1_K175,MODERATE,64,PA-H__0258,PA 22:1_20:3,0.014017246254891412,4.5988465652059576e-05,COMPUTED,True,True,True,True,0.47201880717776407,0.8266719825061805,0.6924512402766023,PA,0.24944586960093668,B1_U9_U37,37,spectral_easy_spatial_high,0.15578981937602626,0.15053530377668312,0.15053530377668312,0.15578981937602626,0.0,0.0,0.0,0.0,316,0.9965864187130227,0.5340342571614348,175,R1,HOLD
MODERATE__HOLD_R1_K175,HOLD_R1_K175,MODERATE,65,PA-H__0260,PA 20:3_22:3,0.0014150502708377834,0.0,COMPUTED,True,False,False,False,0.506993961836033,0.7157981623972003,0.620434407568295,PA,0.2772643794682714,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,175,R1,HOLD
MODERATE__HOLD_R1_K175,HOLD_R1_K175,MODERATE,66,PA-H__0261,PA 20:3_22:4,0.0031611641869208167,2.8181998127379586e-18,COMPUTED,True,True,True,True,0.402579539322542,0.7488776965339671,0.7085761609870266,PA,0.3030548023026991,,32,singleton_control,,,,,,,,,339,,0.5,175,R1,HOLD
MODERATE__HOLD_R1_K175,HOLD_R1_K175,MODERATE,67,PA-H__0263,PA 20:3_22:6,1.681823493491642e-07,,NOT_COMPUTED,False,False,False,False,0.2764948485403268,0.8594976666654472,0.8481349059300173,PA,0.2532854656872602,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,175,R1,HOLD
